################## FYI, April 2015 values
### Lats,Lons,PIOMAS SIT,PIOMAS Snow,CS2U SIT,CS2C SIT
84.107 165.700 2.124 0.064 1.822 1.075
82.529 156.125 2.077 0.067 1.814 1.075
79.346 181.809 2.079 0.069 2.049 1.075
80.396 187.374 2.157 0.070 2.026 1.075
70.901 239.962 2.039 0.050 1.811 1.075
72.317 189.881 2.197 0.066 1.917 1.075
77.539 182.579 2.127 0.068 2.007 1.075
80.010 176.785 2.031 0.070 1.959 1.076
81.706 106.477 2.010 0.069 1.824 1.076
78.010 155.113 1.836 0.069 1.879 1.076
72.251 186.180 2.149 0.063 1.965 1.076
72.233 191.310 2.231 0.067 1.856 1.076
82.937 115.346 1.997 0.062 1.981 1.076
80.896 193.523 2.289 0.072 1.995 1.077
77.677 166.849 1.983 0.068 1.882 1.077
72.528 193.768 2.254 0.069 1.823 1.077
76.817 185.371 2.237 0.066 1.957 1.077
75.969 181.375 2.173 0.067 1.687 1.077
79.678 138.521 1.718 0.040 1.870 1.078
80.015 135.000 1.753 0.040 1.745 1.078
80.549 169.756 1.978 0.069 1.905 1.078
78.860 200.624 2.442 0.072 1.964 1.078
78.811 24.254 1.371 0.127 2.119 1.079
72.251 64.895 1.457 0.123 1.720 1.079
83.190 45.000 1.917 0.081 1.990 1.079
80.142 130.389 1.767 0.046 1.736 1.080
80.507 120.500 1.795 0.062 1.778 1.080
81.927 119.055 1.922 0.060 1.898 1.080
72.725 162.979 1.895 0.069 1.983 1.080
71.331 65.442 1.690 0.124 1.796 1.080
76.187 182.328 2.201 0.068 1.752 1.081
80.907 157.543 1.983 0.073 1.872 1.081
77.266 185.560 2.201 0.065 2.043 1.081
77.884 187.980 2.186 0.063 1.822 1.081
77.096 204.114 2.397 0.072 1.751 1.081
76.863 177.553 2.068 0.070 1.868 1.082
70.591 187.660 2.161 0.070 1.852 1.082
77.913 205.852 2.534 0.079 2.019 1.082
78.478 169.346 2.000 0.070 1.823 1.082
73.946 132.732 0.792 0.026 1.732 1.082
69.400 241.614 1.533 0.052 1.854 1.082
83.792 82.747 2.017 0.070 1.871 1.082
82.180 128.019 1.988 0.051 1.895 1.082
82.699 85.601 1.825 0.065 1.906 1.083
70.800 218.817 2.365 0.052 1.697 1.083
72.438 66.224 1.503 0.106 2.460 1.083
79.995 184.497 2.116 0.069 2.194 1.083
85.519 77.005 2.168 0.077 1.906 1.083
77.290 344.124 1.115 0.046 2.634 1.084
77.183 171.444 2.039 0.070 1.812 1.084
77.821 36.764 1.055 0.087 1.270 1.084
77.661 82.164 1.310 0.056 2.107 1.084
69.490 186.618 2.309 0.083 1.944 1.084
81.706 163.523 1.997 0.070 1.859 1.084
81.315 186.667 2.164 0.071 1.955 1.084
76.081 196.390 2.342 0.065 1.835 1.084
83.168 89.061 1.894 0.065 2.011 1.084
83.499 79.077 1.991 0.073 1.981 1.084
81.280 110.298 1.961 0.070 1.774 1.084
78.517 152.684 1.828 0.068 1.789 1.084
80.010 136.818 1.762 0.040 1.823 1.084
81.143 124.695 1.871 0.056 1.876 1.085
80.333 124.611 1.791 0.057 1.812 1.085
73.735 166.827 2.037 0.070 1.829 1.085
76.176 176.743 2.031 0.067 1.821 1.085
85.237 113.552 2.096 0.062 2.007 1.085
76.649 90.481 1.035 0.026 1.880 1.086
72.125 181.081 2.358 0.054 1.878 1.086
81.211 162.951 1.977 0.070 1.914 1.086
76.195 178.603 2.067 0.067 1.892 1.086
77.298 209.055 2.524 0.080 1.882 1.086
76.401 190.939 2.290 0.063 1.734 1.086
71.696 192.414 2.255 0.069 1.737 1.087
80.700 158.070 1.972 0.073 1.788 1.087
77.286 175.446 2.059 0.071 1.832 1.087
82.200 105.832 1.990 0.068 1.877 1.087
73.073 167.347 2.049 0.073 1.770 1.088
75.973 180.458 2.129 0.067 1.784 1.088
80.406 157.329 1.965 0.073 1.739 1.088
80.919 128.991 1.857 0.050 1.777 1.088
69.575 184.108 2.582 0.074 1.997 1.089
73.958 135.000 1.636 0.061 1.597 1.089
73.930 131.600 1.336 0.041 1.640 1.089
80.480 132.138 1.807 0.044 1.751 1.089
77.041 185.464 2.215 0.065 2.045 1.089
73.094 171.978 2.092 0.065 1.737 1.089
67.394 193.551 1.010 0.059 1.814 1.089
74.558 255.256 2.084 0.063 1.573 1.089
75.598 166.938 1.957 0.065 1.888 1.089
82.078 33.465 1.798 0.094 2.089 1.090
84.262 107.021 2.059 0.067 1.882 1.090
79.271 147.804 1.794 0.060 1.778 1.090
71.119 169.359 1.944 0.082 1.906 1.090
80.020 167.681 1.971 0.069 1.931 1.091
70.538 220.781 2.411 0.055 1.806 1.091
78.299 161.565 1.926 0.068 2.011 1.091
84.193 109.134 2.055 0.066 1.762 1.091
71.999 186.814 2.104 0.062 1.801 1.091
78.892 137.454 1.583 0.035 1.768 1.091
83.030 156.318 2.112 0.066 1.819 1.092
74.585 200.019 2.281 0.065 1.933 1.092
76.627 176.634 2.047 0.069 1.945 1.092
76.136 191.674 2.313 0.064 1.802 1.092
75.469 66.801 1.418 0.102 2.122 1.092
70.334 188.223 2.160 0.073 1.935 1.093
81.730 151.699 2.037 0.067 1.832 1.093
78.039 38.911 1.057 0.094 1.953 1.093
70.264 217.589 1.574 0.035 1.854 1.093
79.509 161.952 1.950 0.070 2.132 1.094
77.274 202.270 2.392 0.071 1.795 1.094
72.578 181.109 2.251 0.058 1.914 1.094
79.920 81.690 1.705 0.078 2.050 1.094
76.290 187.997 2.298 0.065 1.774 1.094
81.194 126.724 1.880 0.053 1.840 1.095
80.924 118.780 1.834 0.063 1.791 1.095
72.926 186.423 2.206 0.066 1.881 1.095
65.883 192.151 0.930 0.044 2.066 1.095
76.401 183.311 2.229 0.068 2.028 1.096
71.119 231.287 1.526 0.023 1.700 1.096
75.368 240.092 nan nan 2.362 1.096
64.265 196.049 nan nan 1.774 1.096
85.175 86.009 2.154 0.074 1.983 1.096
77.438 352.304 1.479 0.107 1.610 1.096
73.401 174.174 2.044 0.060 1.951 1.096
71.596 185.258 2.319 0.063 1.845 1.097
70.480 218.918 2.516 0.058 1.788 1.097
72.572 163.902 1.884 0.070 2.030 1.097
79.126 37.461 1.274 0.098 1.844 1.097
74.717 195.772 2.314 0.066 1.707 1.098
81.640 125.181 1.921 0.054 1.847 1.098
79.191 139.205 1.642 0.038 1.727 1.098
69.084 185.250 2.588 0.085 1.945 1.098
75.053 202.521 2.284 0.064 1.737 1.099
80.629 153.741 1.971 0.072 1.784 1.099
72.802 193.219 2.257 0.068 1.983 1.100
82.630 163.217 2.066 0.069 1.952 1.100
81.730 171.431 2.013 0.068 2.089 1.100
75.648 164.116 1.928 0.066 1.940 1.100
79.126 179.409 2.060 0.071 1.974 1.100
79.771 147.529 1.842 0.061 1.953 1.101
68.531 191.192 1.836 0.085 1.641 1.101
83.453 102.848 2.027 0.070 1.806 1.101
82.349 107.904 1.981 0.068 1.865 1.101
76.195 181.397 2.166 0.068 1.927 1.101
74.246 59.597 nan nan 1.612 1.101
78.770 165.548 1.961 0.069 1.929 1.101
81.816 149.574 2.055 0.064 1.816 1.102
70.086 222.252 2.432 0.054 1.881 1.102
81.426 151.091 2.022 0.067 1.828 1.102
79.885 170.433 1.986 0.070 2.016 1.102
71.480 195.133 2.363 0.072 2.041 1.102
69.463 187.242 2.247 0.084 1.984 1.102
71.788 168.968 1.874 0.075 2.087 1.102
72.068 57.804 0.937 0.081 1.809 1.102
69.595 221.870 nan nan 1.946 1.102
73.343 167.932 2.053 0.071 1.872 1.103
71.884 182.490 2.529 0.056 1.818 1.103
84.289 178.877 2.226 0.067 1.964 1.103
79.581 148.191 1.832 0.062 1.810 1.103
83.981 71.565 2.044 0.078 1.896 1.103
80.587 188.902 2.183 0.070 2.092 1.103
83.981 108.435 2.049 0.067 1.900 1.103
83.095 81.607 1.912 0.070 2.026 1.103
88.094 183.366 2.347 0.065 1.863 1.103
71.408 239.868 1.662 0.040 1.862 1.103
83.369 85.156 1.934 0.067 1.974 1.104
75.786 298.791 0.678 0.053 1.673 1.104
81.432 154.440 2.020 0.070 1.847 1.104
72.482 228.641 1.814 0.026 1.757 1.104
77.077 176.517 2.064 0.071 1.844 1.104
73.908 183.601 2.240 0.067 2.010 1.104
77.242 186.563 2.217 0.064 2.000 1.105
76.387 156.181 1.837 0.066 2.109 1.105
71.384 169.912 1.935 0.078 1.934 1.105
80.565 127.278 1.818 0.052 1.800 1.105
77.438 187.696 2.210 0.063 1.930 1.105
80.770 123.111 1.828 0.058 1.805 1.105
75.234 198.159 2.330 0.066 1.713 1.105
66.829 299.434 1.258 0.024 1.805 1.106
76.346 173.868 2.017 0.067 1.923 1.106
73.016 177.346 2.120 0.059 1.814 1.106
73.845 165.094 2.025 0.071 1.851 1.106
78.513 198.789 2.391 0.069 1.909 1.107
79.375 136.710 1.661 0.037 1.936 1.107
80.957 33.887 1.761 0.106 1.985 1.107
83.736 151.144 2.132 0.059 1.875 1.107
82.908 74.427 1.973 0.083 1.990 1.107
77.458 167.082 1.987 0.068 1.880 1.108
75.765 165.854 1.950 0.065 1.870 1.108
83.339 73.393 2.012 0.081 1.976 1.108
78.360 172.807 2.040 0.072 1.829 1.108
76.012 159.821 1.880 0.066 1.878 1.108
75.469 184.874 2.358 0.069 1.721 1.108
80.359 160.301 1.963 0.072 1.903 1.108
78.256 190.452 2.206 0.063 1.823 1.109
77.325 180.507 2.098 0.069 1.956 1.109
67.224 195.205 0.751 0.038 1.853 1.109
81.408 129.710 1.912 0.049 1.851 1.109
80.549 190.244 2.206 0.070 2.159 1.110
79.020 139.970 1.620 0.038 1.842 1.110
82.258 104.237 1.990 0.068 1.859 1.110
82.277 160.514 2.049 0.069 1.916 1.110
80.613 113.199 1.882 0.069 1.840 1.110
83.235 102.426 2.013 0.070 1.923 1.111
70.202 196.169 1.789 0.048 1.820 1.111
78.330 171.714 2.031 0.072 1.922 1.111
80.026 180.644 2.075 0.070 2.161 1.111
82.509 121.551 1.989 0.057 1.883 1.112
81.550 128.541 1.921 0.050 1.919 1.112
77.751 183.674 2.132 0.067 2.019 1.112
70.266 192.848 2.066 0.069 1.900 1.112
72.799 181.872 2.227 0.061 1.921 1.112
79.394 35.538 1.441 0.105 1.991 1.112
84.014 82.476 2.048 0.071 1.815 1.112
76.361 344.249 1.107 0.053 2.320 1.112
71.419 195.803 2.430 0.073 1.981 1.113
75.722 159.286 1.876 0.066 1.826 1.113
78.299 71.565 1.544 0.106 2.102 1.113
82.637 116.175 1.978 0.062 1.974 1.113
69.993 236.936 nan nan 1.769 1.113
75.872 186.843 2.336 0.067 1.792 1.113
85.113 69.905 2.119 0.079 1.973 1.114
72.187 58.416 0.988 0.091 1.599 1.114
77.302 19.075 1.277 0.101 1.683 1.114
83.616 142.125 2.153 0.052 1.931 1.114
64.166 194.948 nan nan 1.789 1.115
70.800 293.110 1.485 0.055 1.872 1.115
83.530 66.541 2.045 0.083 2.005 1.115
80.173 45.924 1.575 0.087 2.455 1.115
80.619 150.680 1.956 0.068 1.723 1.115
79.337 176.987 2.044 0.071 1.883 1.115
71.063 226.925 1.809 0.029 1.808 1.115
73.478 134.449 1.454 0.059 1.706 1.116
84.814 76.264 2.112 0.076 2.035 1.116
80.603 140.807 1.883 0.046 1.865 1.116
71.009 293.377 1.552 0.064 1.687 1.117
76.231 197.549 2.342 0.066 1.935 1.117
74.717 167.699 1.962 0.065 1.906 1.117
80.245 178.025 2.045 0.070 1.929 1.117
75.584 196.742 2.339 0.066 1.768 1.117
74.162 178.781 2.075 0.062 1.878 1.118
71.671 268.946 1.991 0.090 1.738 1.118
75.009 200.606 2.304 0.065 1.910 1.118
80.565 142.722 1.895 0.050 1.814 1.118
70.512 177.022 1.757 0.057 2.206 1.118
78.672 178.299 2.060 0.072 1.906 1.118
77.096 181.494 2.122 0.068 1.915 1.118
83.792 172.747 2.131 0.066 1.991 1.118
71.198 189.293 2.179 0.067 1.963 1.119
79.796 141.242 1.762 0.045 1.871 1.119
75.850 158.114 1.867 0.066 1.896 1.119
72.725 174.401 2.030 0.059 1.851 1.120
76.570 186.234 2.279 0.066 1.980 1.120
74.447 282.933 1.496 0.068 1.960 1.120
80.678 166.799 1.967 0.069 2.114 1.121
77.526 183.608 2.143 0.067 2.001 1.121
71.646 229.970 1.551 0.022 1.830 1.121
78.874 175.956 2.048 0.072 1.893 1.121
71.507 197.333 2.450 0.071 1.951 1.121
72.299 288.895 1.613 0.073 1.863 1.121
74.252 66.909 1.256 0.105 1.772 1.121
73.022 256.608 2.542 0.062 1.622 1.122
72.251 173.820 1.953 0.059 1.936 1.122
73.257 181.153 2.156 0.062 1.903 1.122
78.086 198.094 2.366 0.067 1.955 1.122
78.060 194.689 2.285 0.064 1.954 1.122
77.065 191.505 2.255 0.061 1.955 1.122
80.328 153.138 1.946 0.071 1.810 1.123
81.132 86.379 1.714 0.058 1.959 1.123
77.600 204.015 2.451 0.074 1.822 1.123
77.726 199.759 2.387 0.069 1.920 1.123
80.199 149.036 1.901 0.065 1.742 1.123
80.808 170.882 1.985 0.069 2.062 1.123
77.108 206.342 2.432 0.075 1.932 1.124
80.240 167.400 1.970 0.069 2.028 1.124
70.168 173.157 1.455 0.053 1.834 1.125
75.514 349.735 1.708 0.133 1.713 1.125
77.373 198.113 2.348 0.066 1.847 1.125
77.551 190.905 2.230 0.062 1.900 1.125
77.993 191.310 2.219 0.062 1.859 1.125
74.483 62.879 2.078 0.145 2.038 1.125
73.741 59.715 1.849 0.152 1.862 1.126
76.968 283.438 1.749 0.110 1.932 1.126
82.873 98.130 1.956 0.067 1.812 1.126
79.533 167.005 1.969 0.069 1.915 1.126
83.235 151.314 2.128 0.061 1.859 1.126
80.880 142.989 1.945 0.051 1.880 1.126
80.391 121.651 1.785 0.061 1.804 1.126
74.874 199.511 2.304 0.065 2.084 1.126
75.472 168.864 1.956 0.064 1.921 1.127
81.092 140.102 1.948 0.047 1.834 1.127
76.143 185.110 2.321 0.068 1.896 1.127
82.002 142.970 2.064 0.053 1.881 1.127
79.313 167.276 1.972 0.069 2.047 1.127
81.126 136.023 1.918 0.044 1.813 1.127
79.094 192.465 2.256 0.066 2.016 1.128
76.748 283.213 1.722 0.105 2.016 1.128
74.362 259.658 2.359 0.086 1.759 1.128
70.083 179.676 1.797 0.056 1.948 1.128
77.764 177.374 2.066 0.072 1.874 1.128
73.851 174.012 2.006 0.061 1.944 1.128
71.507 289.537 1.245 0.050 2.159 1.129
75.800 160.133 1.884 0.066 1.905 1.129
80.147 123.871 1.769 0.058 1.804 1.129
72.986 132.859 1.663 0.068 1.752 1.129
78.478 190.654 2.208 0.064 2.032 1.129
78.154 162.937 1.942 0.068 1.955 1.129
81.640 162.051 2.001 0.070 1.878 1.129
76.794 186.340 2.255 0.065 2.041 1.130
78.806 172.519 2.028 0.072 1.961 1.130
85.185 72.408 2.131 0.078 1.913 1.130
71.788 191.032 2.218 0.067 1.847 1.130
79.547 184.304 2.108 0.069 2.088 1.131
76.143 174.890 2.011 0.066 1.932 1.131
78.739 170.256 2.006 0.071 1.814 1.131
83.095 171.607 2.090 0.068 1.911 1.131
78.278 194.967 2.295 0.064 2.134 1.131
73.456 183.504 2.204 0.066 2.062 1.132
79.811 150.333 1.877 0.067 1.815 1.132
83.760 80.707 2.013 0.071 1.975 1.133
82.489 87.436 1.764 0.061 1.873 1.133
82.317 36.703 1.813 0.086 2.299 1.133
82.922 94.538 1.911 0.066 1.960 1.133
80.814 120.005 1.826 0.062 1.918 1.133
81.315 120.203 1.873 0.061 1.828 1.134
73.004 183.411 2.163 0.064 1.919 1.134
77.813 206.801 2.539 0.080 2.061 1.134
78.386 173.904 2.046 0.073 1.959 1.135
76.320 187.067 2.300 0.065 2.049 1.135
79.346 91.809 1.467 0.040 1.742 1.135
77.329 190.713 2.236 0.062 1.944 1.135
80.891 121.931 1.837 0.060 1.871 1.135
80.107 350.218 2.170 0.092 2.009 1.136
75.865 196.133 2.343 0.065 1.867 1.136
76.514 188.130 2.279 0.064 1.741 1.136
75.620 172.376 1.976 0.064 1.949 1.137
73.710 68.565 1.189 0.077 2.764 1.137
68.582 335.456 0.436 0.014 2.622 1.137
83.616 111.615 2.027 0.065 1.934 1.137
76.748 166.787 1.984 0.067 1.930 1.138
77.510 184.635 2.164 0.066 2.046 1.138
83.235 114.444 2.012 0.063 1.942 1.138
82.065 138.434 2.044 0.048 1.994 1.138
84.141 153.925 2.132 0.059 2.057 1.138
79.707 54.752 1.365 0.072 1.950 1.138
79.294 162.324 1.949 0.070 2.059 1.138
82.317 149.323 2.089 0.062 1.902 1.138
84.540 105.461 2.076 0.068 1.914 1.138
80.475 90.674 1.661 0.040 1.913 1.138
79.219 45.843 1.217 0.099 1.914 1.138
84.202 100.008 2.080 0.071 2.038 1.138
79.835 55.784 1.645 0.077 1.833 1.138
70.431 225.000 1.526 0.028 1.877 1.139
81.385 167.229 1.985 0.069 2.207 1.139
73.242 129.560 0.542 0.017 1.639 1.139
70.083 180.324 1.879 0.056 1.845 1.139
83.696 109.722 2.032 0.066 1.963 1.139
74.807 169.354 1.949 0.063 1.895 1.139
79.751 174.352 2.016 0.070 2.028 1.139
81.473 170.166 1.997 0.068 2.179 1.140
59.968 187.152 0.659 0.038 1.867 1.140
77.187 193.671 2.279 0.062 1.956 1.140
72.127 179.640 1.844 0.045 1.909 1.140
78.874 184.044 2.099 0.068 2.151 1.140
80.235 183.289 2.105 0.070 2.132 1.140
77.014 199.687 2.352 0.068 1.928 1.140
71.041 194.778 2.397 0.074 1.871 1.140
71.654 198.213 2.427 0.071 1.965 1.141
78.838 33.530 1.264 0.100 2.194 1.141
82.845 50.080 1.871 0.080 1.943 1.141
79.029 187.633 2.151 0.066 2.031 1.142
73.224 163.264 1.966 0.070 1.882 1.142
72.701 186.340 2.174 0.065 1.968 1.142
74.118 184.461 2.284 0.068 1.830 1.142
84.107 141.170 2.168 0.052 1.899 1.142
80.163 137.770 1.791 0.041 1.870 1.142
67.265 327.965 nan nan 1.589 1.142
80.797 132.039 1.848 0.045 1.732 1.142
71.081 217.755 2.366 0.051 1.824 1.143
80.727 154.983 1.979 0.072 1.894 1.143
73.242 182.690 2.162 0.064 1.936 1.143
76.089 167.421 1.976 0.066 1.874 1.143
73.151 173.491 2.069 0.061 1.867 1.143
71.030 221.154 2.239 0.047 1.810 1.143
84.642 79.160 2.104 0.075 1.919 1.143
79.639 195.690 2.322 0.069 2.036 1.143
72.645 150.945 1.853 0.046 1.813 1.143
78.408 184.994 2.127 0.066 1.893 1.144
71.331 204.558 1.779 0.040 1.798 1.144
81.120 119.476 1.853 0.062 1.901 1.144
83.272 108.435 2.009 0.068 1.933 1.144
80.869 186.340 2.146 0.070 2.076 1.144
77.976 176.257 2.063 0.073 1.847 1.144
70.936 212.471 2.720 0.061 1.842 1.144
73.832 258.378 2.179 0.067 1.689 1.144
80.946 192.144 2.256 0.072 2.063 1.145
76.231 162.451 1.918 0.066 1.945 1.145
74.175 193.543 2.298 0.066 1.827 1.145
72.678 168.398 2.001 0.073 2.000 1.145
76.060 157.770 1.858 0.066 2.027 1.145
67.669 297.987 nan nan 1.705 1.145
75.206 168.179 1.945 0.064 1.767 1.145
84.107 104.300 2.063 0.069 1.933 1.146
73.260 179.615 2.133 0.061 2.018 1.147
70.757 181.675 1.258 0.034 1.810 1.147
72.085 198.662 2.327 0.069 1.933 1.147
79.112 92.951 nan nan 1.879 1.148
78.162 185.981 2.147 0.065 1.836 1.148
73.294 167.179 2.040 0.072 1.958 1.148
68.659 45.428 nan nan 1.570 1.148
76.180 169.237 1.991 0.066 1.948 1.148
83.832 176.878 2.169 0.067 2.155 1.148
71.038 216.802 2.437 0.053 1.821 1.149
73.004 176.589 2.105 0.058 1.921 1.149
84.513 88.831 2.096 0.071 1.998 1.150
80.930 162.013 1.972 0.071 2.066 1.150
82.232 118.413 1.954 0.061 1.877 1.150
79.855 44.105 1.443 0.091 2.190 1.150
80.005 149.697 1.886 0.066 1.710 1.150
75.521 237.665 1.724 0.026 1.836 1.150
81.580 130.684 1.932 0.048 1.882 1.151
71.370 227.936 1.751 0.027 1.912 1.151
72.763 184.112 2.227 0.064 1.902 1.151
71.192 213.785 2.579 0.058 1.951 1.151
77.689 186.801 2.188 0.064 1.981 1.152
70.877 213.970 2.488 0.056 1.830 1.152
85.113 110.095 2.090 0.064 1.980 1.152
80.651 135.000 1.845 0.043 1.842 1.152
82.576 168.690 2.054 0.068 2.092 1.152
83.146 94.686 1.962 0.068 2.033 1.153
82.232 151.587 2.071 0.065 1.864 1.153
81.604 135.000 1.964 0.045 1.867 1.153
79.970 193.570 2.268 0.069 1.918 1.153
71.568 235.437 0.839 0.016 1.681 1.154
73.990 171.529 2.000 0.063 2.037 1.154
81.356 161.095 1.987 0.071 1.960 1.154
67.776 332.526 0.490 0.023 1.614 1.154
71.222 197.784 2.540 0.072 1.948 1.154
79.389 148.829 1.821 0.063 1.804 1.154
78.820 153.178 1.844 0.069 1.856 1.154
75.775 170.463 1.977 0.065 1.997 1.154
82.264 34.380 1.817 0.091 2.179 1.155
71.724 287.543 nan nan 1.836 1.155
82.617 157.714 2.080 0.068 1.927 1.155
81.604 166.891 1.993 0.069 2.174 1.155
85.031 67.479 2.103 0.080 2.001 1.155
76.925 170.618 2.029 0.069 1.877 1.156
80.819 113.749 1.883 0.069 1.829 1.156
76.038 166.522 1.967 0.066 1.997 1.157
71.568 214.563 2.321 0.052 1.907 1.157
71.521 187.341 2.131 0.064 1.950 1.157
74.988 62.860 2.700 0.163 1.986 1.158
70.389 221.279 2.424 0.056 1.832 1.158
82.987 51.483 1.878 0.080 2.050 1.158
84.158 77.829 2.066 0.074 2.016 1.158
77.482 202.659 2.414 0.072 1.885 1.158
82.336 116.940 1.950 0.062 1.992 1.159
69.463 224.112 nan nan 1.776 1.159
76.016 162.728 1.918 0.066 1.887 1.159
64.106 195.430 nan nan 1.785 1.160
75.818 166.734 1.962 0.065 1.973 1.160
79.771 184.399 2.112 0.069 2.217 1.160
73.124 187.267 2.244 0.067 1.966 1.160
81.327 144.462 2.006 0.055 1.912 1.160
74.146 182.842 2.231 0.067 2.178 1.160
84.065 88.919 2.053 0.070 1.914 1.160
72.276 169.403 1.926 0.072 2.013 1.160
78.929 164.134 1.953 0.069 2.003 1.160
81.391 122.242 1.884 0.058 1.793 1.161
74.887 193.314 2.335 0.066 1.867 1.161
83.890 76.218 2.042 0.075 1.964 1.161
82.135 153.800 2.055 0.067 1.901 1.161
72.517 135.521 1.960 0.086 1.886 1.162
72.563 177.414 2.056 0.055 1.966 1.162
71.565 190.899 2.222 0.068 1.963 1.162
73.034 179.621 2.139 0.060 2.005 1.162
84.951 93.814 2.133 0.072 2.114 1.162
78.739 80.256 1.448 0.071 1.914 1.162
83.538 152.103 2.125 0.060 1.867 1.162
82.817 30.964 1.901 0.094 2.608 1.162
74.073 61.809 1.735 0.140 1.952 1.162
81.200 148.536 2.010 0.063 1.889 1.162
79.361 138.417 1.665 0.038 1.859 1.162
81.356 183.715 2.122 0.071 1.992 1.163
73.034 202.999 2.158 0.061 1.919 1.163
70.896 227.386 1.719 0.027 1.950 1.163
83.499 100.923 2.031 0.070 1.960 1.163
79.098 85.872 1.671 0.067 1.994 1.164
85.785 79.287 2.190 0.077 2.074 1.164
80.700 89.310 1.637 0.043 1.978 1.164
81.115 131.934 1.887 0.046 1.793 1.164
74.281 164.673 1.995 0.069 2.030 1.164
71.646 166.900 1.830 0.076 2.076 1.164
78.901 179.421 2.062 0.071 1.967 1.165
82.845 107.301 1.993 0.069 1.914 1.165
83.183 137.663 2.127 0.050 1.849 1.165
80.700 126.180 1.830 0.054 1.935 1.165
77.409 205.880 2.465 0.076 1.903 1.165
76.067 172.131 1.997 0.066 1.908 1.166
81.896 130.515 1.967 0.049 1.901 1.166
79.751 185.648 2.126 0.069 2.077 1.166
70.512 230.152 0.841 0.013 2.030 1.166
77.242 353.437 1.566 0.130 1.873 1.166
82.065 161.053 2.024 0.070 1.956 1.167
76.737 351.733 1.387 0.112 1.849 1.167
77.096 91.494 1.193 0.033 1.927 1.167
79.751 166.724 1.967 0.069 2.045 1.167
71.408 210.132 2.912 0.065 1.939 1.167
82.987 109.592 1.993 0.067 1.965 1.167
77.657 72.553 1.464 0.099 1.757 1.167
72.989 233.054 1.157 0.011 1.647 1.167
84.902 70.769 2.103 0.079 1.880 1.168
83.736 114.274 2.037 0.063 1.979 1.168
71.073 196.928 2.552 0.074 1.881 1.168
71.850 63.911 1.409 0.129 2.053 1.168
82.009 174.369 2.041 0.069 1.993 1.168
71.643 159.567 1.668 0.046 2.169 1.169
79.960 56.842 0.881 0.046 1.812 1.169
80.328 100.008 1.807 0.045 1.825 1.170
81.229 155.072 2.008 0.071 1.833 1.170
81.749 138.302 2.009 0.047 1.958 1.171
73.031 178.862 2.133 0.059 1.919 1.171
71.173 216.254 2.414 0.053 1.849 1.171
81.580 93.814 1.085 0.031 2.201 1.171
78.001 195.725 2.308 0.064 2.032 1.171
77.073 344.396 1.164 0.051 3.280 1.171
75.937 175.882 2.009 0.065 1.828 1.171
80.328 169.992 1.980 0.069 2.118 1.172
76.577 167.939 1.993 0.067 2.014 1.172
80.991 190.751 2.225 0.071 1.978 1.172
79.394 54.462 1.264 0.080 2.097 1.173
79.112 177.049 2.048 0.072 1.952 1.173
80.406 165.801 1.964 0.070 2.034 1.173
68.811 186.407 2.505 0.092 1.986 1.173
79.304 174.588 2.031 0.071 2.041 1.173
75.648 173.264 1.980 0.064 1.893 1.173
73.349 172.635 2.060 0.063 1.808 1.173
75.514 169.735 1.959 0.064 1.969 1.173
78.334 193.903 2.275 0.064 2.005 1.174
73.936 178.798 2.081 0.062 2.022 1.174
82.258 165.763 2.028 0.069 2.021 1.174
64.058 193.855 nan nan 1.808 1.174
81.730 155.171 2.034 0.070 1.868 1.175
76.623 168.879 2.002 0.067 1.890 1.175
74.847 170.189 1.941 0.063 2.000 1.175
74.304 162.084 1.970 0.068 1.937 1.175
78.434 191.746 2.228 0.063 1.980 1.176
78.149 159.507 1.894 0.069 1.928 1.176
79.970 39.560 1.439 0.090 2.086 1.176
72.514 199.134 2.271 0.068 1.876 1.176
82.838 99.904 1.970 0.067 1.873 1.177
78.632 185.092 2.121 0.067 2.060 1.177
71.127 212.838 2.735 0.061 1.862 1.177
83.538 98.973 2.029 0.070 1.862 1.177
71.638 164.006 1.785 0.069 2.194 1.177
79.855 135.895 1.733 0.040 1.911 1.177
82.455 174.036 2.063 0.069 2.033 1.177
79.337 140.117 1.674 0.040 1.892 1.177
76.162 175.815 2.020 0.067 1.886 1.178
70.433 161.565 1.817 0.072 1.845 1.178
77.310 206.792 2.469 0.077 1.950 1.178
67.265 189.416 1.995 0.083 2.184 1.178
73.946 160.805 1.990 0.067 2.069 1.178
71.073 163.072 1.806 0.066 1.980 1.178
72.011 168.831 1.855 0.073 1.960 1.179
69.983 195.990 1.785 0.045 1.890 1.179
75.711 237.184 1.912 0.029 1.735 1.179
72.578 189.280 2.217 0.066 1.915 1.179
83.696 146.592 2.150 0.056 2.017 1.180
77.805 204.444 2.487 0.076 1.952 1.180
71.098 165.881 1.832 0.077 1.913 1.180
72.572 196.098 2.251 0.069 2.097 1.180
79.182 169.854 1.995 0.070 2.023 1.180
78.183 175.101 2.056 0.073 1.904 1.180
77.913 154.148 1.825 0.068 1.995 1.180
82.395 136.193 2.055 0.047 1.833 1.180
74.275 168.048 2.004 0.066 1.905 1.180
70.763 195.255 2.340 0.070 2.064 1.181
72.256 63.273 1.360 0.130 1.872 1.181
79.224 161.188 1.941 0.070 2.033 1.181
80.501 162.848 1.963 0.071 1.891 1.181
69.306 242.459 1.534 0.054 2.024 1.181
