################## FYI, April 2017 values
### Lats,Lons,PIOMAS SIT,PIOMAS Snow,CS2U SIT,CS2C SIT
84.031 113.199 1.686 0.086 2.042 1.087
77.238 192.693 1.954 0.083 1.859 1.087
69.400 180.313 1.125 0.034 2.026 1.087
74.233 161.307 1.568 0.042 1.757 1.087
75.726 183.155 1.918 0.092 2.165 1.087
73.955 170.735 1.678 0.063 1.981 1.088
74.320 168.851 1.649 0.059 2.045 1.089
83.124 106.074 1.598 0.074 1.840 1.089
72.986 190.271 1.911 0.070 1.838 1.089
81.013 144.130 1.786 0.077 1.778 1.089
74.054 168.215 1.621 0.055 2.093 1.089
73.601 276.687 nan nan 2.606 1.090
74.076 173.928 1.795 0.075 1.923 1.090
83.499 132.207 1.807 0.098 1.981 1.090
71.932 203.854 1.735 0.051 1.693 1.090
80.071 159.520 1.880 0.068 1.874 1.091
83.235 77.574 1.503 0.072 1.841 1.091
64.044 195.911 nan nan 1.933 1.091
81.058 142.125 1.777 0.077 1.798 1.091
75.148 214.531 1.906 0.046 1.919 1.091
74.717 164.228 1.610 0.051 1.945 1.092
81.580 146.944 1.834 0.083 1.885 1.092
84.262 95.599 1.590 0.078 1.873 1.092
74.598 177.075 1.906 0.086 1.754 1.092
79.816 155.973 1.808 0.066 1.852 1.093
77.689 210.069 1.929 0.056 1.828 1.093
80.071 200.480 1.903 0.078 2.190 1.093
73.785 164.327 1.579 0.044 1.822 1.093
72.291 343.405 0.928 0.024 1.846 1.093
69.764 185.425 1.548 0.062 1.893 1.093
70.272 176.403 1.581 0.044 2.059 1.093
69.148 182.785 1.581 0.055 2.306 1.094
72.225 342.711 0.924 0.021 1.720 1.094
70.704 240.297 1.618 0.069 2.108 1.094
73.303 198.435 2.016 0.062 1.884 1.095
72.790 343.695 0.911 0.023 1.934 1.095
73.845 165.094 1.584 0.046 2.006 1.095
72.085 198.662 2.221 0.066 1.878 1.096
79.610 203.523 1.913 0.075 1.990 1.096
79.698 202.380 1.907 0.077 1.763 1.096
71.934 200.014 2.261 0.063 1.843 1.096
83.530 66.541 1.516 0.078 1.892 1.097
68.879 189.513 1.686 0.081 1.870 1.098
76.661 18.130 0.865 0.060 1.601 1.098
79.663 189.360 1.854 0.085 1.992 1.098
84.039 95.389 1.579 0.075 1.838 1.099
75.546 193.928 1.955 0.064 1.829 1.100
73.088 198.194 2.045 0.064 1.827 1.100
69.385 182.191 1.614 0.053 2.204 1.100
80.480 137.862 1.763 0.068 1.809 1.100
72.130 170.952 1.901 0.065 1.913 1.100
76.198 180.466 1.904 0.094 1.838 1.101
74.585 349.509 1.065 0.030 1.539 1.101
83.816 95.194 1.566 0.074 1.836 1.101
70.001 341.973 1.028 0.046 1.695 1.101
76.180 209.687 1.832 0.046 1.819 1.101
75.347 157.954 1.513 0.044 1.882 1.102
71.565 169.101 1.991 0.063 2.003 1.102
80.700 148.799 1.800 0.076 1.852 1.102
77.010 163.443 1.682 0.058 1.810 1.102
75.553 133.741 2.232 0.063 1.911 1.102
75.431 164.358 1.636 0.055 1.827 1.102
73.876 190.840 1.921 0.066 2.194 1.102
72.870 187.917 1.919 0.070 1.935 1.103
79.751 185.648 1.854 0.084 1.784 1.103
63.884 195.299 nan nan 1.754 1.103
84.236 97.815 1.598 0.078 1.933 1.103
76.320 172.933 1.808 0.079 1.945 1.103
80.507 149.500 1.794 0.074 1.861 1.103
70.688 213.598 1.486 0.042 1.855 1.104
79.624 190.582 1.856 0.085 1.990 1.104
73.939 163.339 1.574 0.043 1.931 1.104
78.530 129.447 1.614 0.057 1.777 1.104
75.053 165.651 1.643 0.056 1.823 1.104
75.998 297.181 1.623 0.137 1.705 1.104
84.971 106.821 1.665 0.091 1.952 1.105
73.704 181.975 2.022 0.081 1.924 1.105
75.396 172.493 1.773 0.076 1.789 1.105
76.257 193.696 1.968 0.070 1.870 1.105
77.061 184.475 1.909 0.097 1.783 1.106
67.424 186.593 1.139 0.042 1.751 1.106
75.872 210.027 1.825 0.045 1.842 1.106
77.612 26.333 0.992 0.067 1.901 1.106
83.183 104.265 1.585 0.074 1.804 1.107
77.349 75.101 1.181 0.069 1.930 1.107
77.214 172.439 1.853 0.080 2.184 1.107
78.360 352.807 1.506 0.045 1.845 1.108
77.401 214.114 1.948 0.056 1.857 1.109
76.767 97.306 1.001 0.027 1.783 1.109
74.807 190.646 1.921 0.068 1.827 1.109
74.750 210.530 1.840 0.047 1.890 1.109
78.874 130.914 1.659 0.057 1.777 1.109
78.386 167.171 1.853 0.070 1.832 1.109
73.917 169.946 1.653 0.060 2.059 1.111
73.626 132.776 1.226 0.068 1.879 1.111
79.826 153.153 1.773 0.067 1.835 1.111
77.096 204.114 1.875 0.052 1.826 1.111
76.346 173.868 1.826 0.082 1.793 1.112
73.851 185.988 1.963 0.076 1.838 1.112
75.648 195.884 1.950 0.059 1.877 1.112
81.915 100.376 1.519 0.064 1.673 1.112
75.521 179.556 1.915 0.092 1.675 1.112
74.003 164.110 1.577 0.045 2.049 1.113
77.938 20.120 0.210 0.010 1.517 1.113
74.019 124.695 0.238 0.009 3.023 1.113
81.473 189.834 1.923 0.077 1.827 1.113
84.431 120.174 1.742 0.096 1.760 1.113
73.873 174.806 1.836 0.076 1.891 1.113
82.775 108.997 1.603 0.074 1.836 1.114
76.016 72.728 1.111 0.069 1.694 1.114
78.386 210.774 1.983 0.065 2.042 1.114
78.961 170.059 1.922 0.077 1.886 1.115
81.143 145.305 1.799 0.079 1.994 1.115
79.698 157.620 1.822 0.065 1.979 1.115
71.433 208.583 1.901 0.059 2.448 1.115
83.752 126.254 1.772 0.095 1.852 1.116
78.295 170.628 1.898 0.077 1.948 1.116
80.830 35.049 1.302 0.152 1.788 1.116
75.220 159.087 1.549 0.045 1.711 1.116
74.734 71.565 0.971 0.051 1.925 1.116
78.929 164.134 1.847 0.066 1.953 1.117
73.505 196.213 1.990 0.062 1.857 1.117
76.162 85.815 1.073 0.036 2.178 1.117
74.140 169.804 1.660 0.061 1.969 1.117
76.224 290.501 nan nan 1.617 1.117
75.469 218.729 1.987 0.051 1.929 1.118
83.499 100.923 1.577 0.074 1.834 1.118
85.398 108.435 1.728 0.102 2.052 1.118
75.584 204.370 1.830 0.047 1.816 1.118
71.632 241.082 nan nan 1.704 1.119
77.587 198.435 1.926 0.069 1.986 1.119
72.802 166.781 1.624 0.047 2.044 1.119
82.761 145.081 1.891 0.095 1.892 1.119
75.059 210.225 1.826 0.046 1.845 1.120
82.838 63.034 1.413 0.070 1.966 1.120
71.549 173.351 2.315 0.075 1.935 1.120
79.441 142.765 1.732 0.063 1.972 1.120
83.190 135.000 1.815 0.098 1.959 1.120
80.957 213.887 2.111 0.087 1.780 1.121
79.727 186.892 1.852 0.085 1.925 1.121
76.596 141.116 nan nan 1.950 1.121
72.276 169.403 1.777 0.058 1.902 1.121
74.519 214.958 1.937 0.046 1.841 1.122
79.422 195.362 1.884 0.083 1.934 1.122
76.794 96.340 1.039 0.029 1.696 1.122
79.380 135.000 1.735 0.060 1.860 1.123
71.203 267.600 nan nan 1.768 1.123
74.717 220.830 2.089 0.055 1.764 1.123
74.870 163.179 1.606 0.050 1.946 1.123
85.599 82.694 1.720 0.110 2.105 1.123
80.318 156.105 1.847 0.070 1.840 1.124
75.775 350.463 1.164 0.031 1.745 1.124
77.274 214.951 1.950 0.055 1.869 1.124
82.232 132.663 1.756 0.083 1.784 1.124
68.350 190.491 1.811 0.080 1.867 1.125
74.526 173.752 1.791 0.077 1.936 1.125
63.779 194.216 0.994 0.025 1.938 1.125
75.368 163.511 1.625 0.053 1.853 1.125
74.054 191.785 1.932 0.064 1.800 1.125
79.057 173.530 1.936 0.081 2.042 1.125
78.650 163.355 1.811 0.064 1.861 1.126
79.489 158.085 1.808 0.064 1.888 1.126
84.315 122.125 1.754 0.096 1.944 1.126
72.995 201.309 1.970 0.063 1.855 1.126
74.050 186.875 1.938 0.074 1.890 1.127
83.059 107.850 1.611 0.075 1.919 1.127
74.764 168.524 1.669 0.061 1.915 1.127
73.518 198.682 1.986 0.060 1.881 1.127
73.270 130.643 1.293 0.073 1.928 1.128
85.376 96.953 1.694 0.099 2.034 1.128
73.870 160.051 1.555 0.038 1.853 1.128
72.645 172.185 1.832 0.064 2.078 1.128
73.955 203.515 1.868 0.059 1.767 1.128
77.567 195.164 1.941 0.078 1.891 1.129
80.880 142.989 1.777 0.076 1.833 1.129
74.928 201.405 1.852 0.051 1.803 1.129
74.121 216.951 2.022 0.047 1.838 1.129
73.508 189.013 1.921 0.069 1.867 1.129
77.438 187.696 1.915 0.095 1.899 1.129
77.226 159.974 1.620 0.052 1.800 1.130
80.026 152.571 1.788 0.069 1.812 1.130
77.506 204.955 1.891 0.055 1.916 1.130
78.408 184.994 1.884 0.094 1.904 1.130
75.556 202.380 1.849 0.049 1.869 1.130
79.845 190.814 1.851 0.083 1.872 1.130
73.373 162.300 1.593 0.039 1.943 1.131
74.985 168.354 1.680 0.062 2.030 1.132
74.634 201.879 1.861 0.053 1.854 1.132
73.318 171.870 1.707 0.062 2.157 1.132
70.789 199.496 nan nan 1.895 1.132
77.159 197.802 1.935 0.066 1.882 1.133
75.733 342.135 0.808 0.007 1.761 1.133
81.120 150.524 1.839 0.078 1.889 1.134
75.141 188.253 1.913 0.077 1.785 1.134
72.722 169.129 1.666 0.054 2.069 1.135
79.080 174.699 1.933 0.083 2.078 1.135
74.794 184.658 1.938 0.084 1.805 1.136
81.749 41.698 1.398 0.111 1.843 1.136
79.323 206.834 1.951 0.074 1.945 1.137
74.082 302.905 nan nan 1.562 1.137
81.008 149.281 1.823 0.078 1.867 1.138
74.985 205.224 1.818 0.050 1.731 1.138
71.323 240.811 1.660 0.066 1.815 1.138
75.872 136.287 1.920 0.047 1.963 1.139
83.015 138.900 1.850 0.100 1.959 1.139
78.833 173.660 1.931 0.082 1.996 1.140
80.281 290.943 nan nan 1.688 1.140
80.830 144.951 1.784 0.076 1.886 1.140
74.275 186.973 1.930 0.075 1.895 1.141
70.982 239.036 1.657 0.066 1.858 1.141
76.213 213.043 1.865 0.047 1.920 1.141
71.870 198.435 2.164 0.064 1.850 1.141
74.657 141.537 nan nan 1.830 1.142
77.151 45.000 0.889 0.077 1.708 1.142
80.117 209.181 2.005 0.080 1.867 1.144
83.183 132.337 1.794 0.095 1.903 1.144
77.938 354.130 1.555 0.051 2.165 1.144
83.339 106.607 1.610 0.076 1.872 1.144
85.621 94.399 1.737 0.107 2.028 1.144
75.151 196.243 1.932 0.056 1.865 1.145
76.298 163.346 1.651 0.056 1.918 1.145
79.581 211.809 2.047 0.079 1.980 1.145
78.166 167.412 1.843 0.070 1.789 1.145
82.987 109.592 1.624 0.075 1.895 1.145
70.638 163.460 1.655 0.043 2.005 1.145
66.816 196.673 nan nan 1.808 1.146
80.581 212.367 2.086 0.084 1.947 1.146
80.081 212.074 2.069 0.083 1.925 1.146
78.838 213.530 2.043 0.073 2.076 1.147
79.576 143.746 1.734 0.065 1.926 1.147
73.626 194.704 1.965 0.062 1.903 1.147
80.781 159.362 1.906 0.072 1.920 1.148
76.817 185.371 1.913 0.095 1.889 1.148
80.219 198.020 1.896 0.079 2.005 1.148
75.800 162.997 1.631 0.054 1.839 1.148
77.214 213.551 1.924 0.054 1.888 1.148
78.988 194.744 1.888 0.085 2.047 1.148
79.361 168.453 1.922 0.074 1.887 1.149
77.242 186.563 1.913 0.096 1.892 1.149
81.816 149.574 1.871 0.084 1.843 1.150
78.517 170.446 1.905 0.077 1.990 1.150
74.382 177.940 1.942 0.087 1.916 1.150
78.610 28.836 1.025 0.085 1.874 1.151
75.983 209.233 1.822 0.045 1.894 1.151
79.122 153.699 1.702 0.059 1.844 1.151
73.073 167.347 1.584 0.047 2.068 1.151
77.884 172.020 1.894 0.080 2.053 1.152
78.060 165.311 1.797 0.065 1.859 1.152
73.031 178.862 1.936 0.070 1.897 1.152
81.115 131.934 1.740 0.070 1.871 1.152
70.901 239.962 1.625 0.067 1.990 1.152
73.468 182.726 2.029 0.078 1.949 1.153
84.039 118.009 1.721 0.091 2.008 1.153
80.328 153.138 1.813 0.071 1.782 1.154
75.172 203.654 1.830 0.049 1.809 1.154
72.616 202.420 1.911 0.059 1.927 1.155
76.683 209.805 1.856 0.048 1.854 1.155
74.019 198.435 1.926 0.057 1.910 1.156
83.317 121.293 1.725 0.087 2.072 1.156
73.188 194.315 1.983 0.066 2.047 1.156
78.213 214.144 2.014 0.065 1.994 1.156
71.797 199.106 2.190 0.062 1.962 1.156
78.901 156.801 1.723 0.058 1.823 1.156
74.089 197.668 1.933 0.056 1.907 1.156
78.226 90.546 1.416 0.045 1.906 1.157
69.701 163.575 nan nan 1.790 1.157
82.495 52.275 1.505 0.086 2.011 1.157
79.112 177.049 1.919 0.085 2.030 1.158
82.761 124.919 1.729 0.084 1.921 1.158
85.175 86.009 1.645 0.094 1.917 1.158
74.918 188.130 1.911 0.075 1.982 1.158
71.006 197.577 1.755 0.051 2.017 1.159
79.920 151.440 1.766 0.069 1.840 1.159
77.661 172.164 1.880 0.080 2.078 1.159
80.501 162.848 1.922 0.071 1.965 1.159
79.581 168.207 1.928 0.074 1.906 1.159
76.198 205.523 1.835 0.046 1.945 1.160
81.508 143.584 1.803 0.082 1.895 1.161
78.183 355.101 1.601 0.054 1.995 1.161
81.081 147.308 1.812 0.079 1.856 1.161
74.519 71.828 0.969 0.047 2.079 1.162
70.287 342.392 0.967 0.036 1.574 1.162
79.860 159.963 1.871 0.067 1.933 1.162
84.814 103.736 1.652 0.089 1.982 1.162
79.309 209.521 2.003 0.075 2.098 1.162
73.515 167.005 1.591 0.049 2.052 1.163
76.886 190.349 1.949 0.087 1.918 1.163
76.570 96.234 nan nan 1.903 1.163
73.197 184.986 2.003 0.074 1.923 1.163
74.006 167.428 1.607 0.052 2.030 1.163
83.616 127.875 1.779 0.095 1.839 1.163
83.507 135.000 1.827 0.100 1.895 1.164
73.873 197.425 1.951 0.058 1.932 1.164
78.739 170.256 1.913 0.077 1.882 1.164
80.523 155.556 1.853 0.071 1.876 1.164
70.901 210.038 nan nan 2.167 1.164
69.998 240.695 nan nan 1.745 1.164
75.493 207.160 1.814 0.047 1.802 1.164
73.349 187.365 1.951 0.072 2.036 1.164
83.981 99.638 1.596 0.076 1.767 1.165
73.444 199.418 1.978 0.060 1.822 1.166
79.698 135.000 1.745 0.061 1.957 1.166
74.388 268.764 1.420 0.085 1.825 1.167
70.045 238.371 1.435 0.064 1.709 1.167
84.193 123.996 1.766 0.097 1.960 1.167
74.834 214.749 1.920 0.046 1.945 1.167
80.629 138.879 1.765 0.071 1.847 1.168
70.551 211.759 1.236 0.036 2.046 1.168
81.532 152.418 1.877 0.080 1.882 1.169
74.618 180.418 1.979 0.089 1.875 1.169
79.722 207.962 1.973 0.077 1.905 1.169
82.135 215.727 2.182 0.090 2.054 1.170
82.382 131.424 1.756 0.084 1.810 1.170
72.802 189.401 1.888 0.070 1.853 1.170
79.722 152.038 1.751 0.066 1.977 1.170
77.393 203.600 1.887 0.056 1.953 1.171
82.135 206.200 2.123 0.081 2.123 1.171
72.675 172.921 1.867 0.065 2.041 1.172
73.459 132.248 1.632 0.090 1.760 1.173
69.993 166.667 nan nan 2.228 1.173
73.785 195.673 1.967 0.060 1.814 1.173
80.224 154.904 1.828 0.070 1.856 1.173
83.696 109.722 1.649 0.081 2.024 1.174
77.714 213.835 1.971 0.059 1.937 1.174
79.323 175.786 1.928 0.083 2.016 1.174
75.525 131.228 2.034 0.063 1.863 1.174
76.902 213.826 1.905 0.051 1.824 1.175
77.438 172.304 1.867 0.080 2.344 1.175
75.368 196.489 1.935 0.056 1.969 1.175
85.845 94.635 1.781 0.114 2.062 1.175
76.589 160.959 1.617 0.052 1.918 1.175
76.960 188.409 1.932 0.092 2.045 1.175
79.835 34.216 1.309 0.182 2.092 1.175
75.070 133.172 2.188 0.068 1.786 1.176
78.438 199.841 1.909 0.073 1.973 1.176
70.394 240.051 1.605 0.071 2.049 1.176
72.861 152.259 1.292 0.021 1.782 1.176
73.666 184.338 2.004 0.079 1.979 1.176
81.391 147.758 1.833 0.081 1.890 1.177
76.991 172.569 1.839 0.080 2.199 1.177
73.732 198.935 1.956 0.059 1.931 1.177
79.475 187.958 1.856 0.087 1.998 1.177
80.071 196.390 1.883 0.080 2.087 1.178
78.077 211.149 1.969 0.061 2.100 1.178
78.650 57.095 1.091 0.070 1.850 1.179
74.437 134.415 1.733 0.069 1.798 1.179
76.748 283.213 1.235 0.060 1.874 1.179
79.323 153.166 1.718 0.062 1.904 1.180
75.736 182.255 1.917 0.092 1.973 1.181
85.633 88.531 1.734 0.109 1.931 1.181
79.523 207.387 1.962 0.075 1.902 1.182
85.893 107.447 1.802 0.115 1.994 1.182
85.737 103.671 1.765 0.111 2.041 1.182
74.797 159.692 1.563 0.044 1.955 1.182
82.448 144.660 1.866 0.092 1.913 1.182
80.396 7.374 2.303 0.100 1.852 1.183
76.702 99.224 0.874 0.023 1.838 1.183
72.923 129.661 nan nan 1.768 1.183
83.593 95.013 1.551 0.072 1.906 1.183
78.811 127.674 1.595 0.057 1.959 1.183
80.349 164.512 1.929 0.072 2.000 1.183
77.018 192.475 1.962 0.082 1.909 1.184
79.219 207.897 1.973 0.074 1.967 1.184
82.930 119.407 1.699 0.081 1.984 1.184
69.207 187.779 1.603 0.075 1.867 1.184
79.145 163.811 1.858 0.067 1.927 1.184
72.986 132.859 1.663 0.105 1.910 1.185
80.819 156.251 1.877 0.073 1.871 1.185
74.369 204.171 1.844 0.055 1.891 1.185
79.698 194.490 1.875 0.083 1.981 1.185
83.664 133.568 1.824 0.101 1.790 1.185
80.127 153.726 1.807 0.070 1.813 1.186
85.955 104.421 1.800 0.117 1.973 1.186
81.455 145.685 1.816 0.082 2.062 1.186
80.132 195.141 1.878 0.080 1.938 1.186
72.763 169.862 1.680 0.056 2.119 1.187
77.805 204.444 1.908 0.059 1.895 1.187
75.511 182.220 1.926 0.091 2.140 1.187
73.034 270.379 1.473 0.081 2.003 1.188
82.866 137.545 1.825 0.097 1.985 1.188
82.556 135.000 1.785 0.090 1.857 1.189
75.189 207.536 1.809 0.047 1.842 1.189
74.392 179.588 1.985 0.088 1.828 1.190
75.998 350.311 1.144 0.029 1.590 1.190
74.558 165.256 1.613 0.051 1.896 1.190
80.359 160.301 1.899 0.070 1.925 1.190
71.425 66.073 0.892 0.034 1.706 1.191
83.538 207.897 2.268 0.090 2.055 1.191
69.924 237.824 nan nan 1.725 1.191
71.507 197.333 1.896 0.059 1.981 1.192
81.952 235.204 2.371 0.103 1.929 1.192
59.609 188.795 0.752 0.015 2.028 1.192
74.661 188.842 1.912 0.072 1.901 1.195
83.430 209.624 2.267 0.091 2.013 1.195
64.336 193.486 nan nan 2.182 1.195
79.639 195.690 1.882 0.082 2.057 1.195
81.526 155.807 1.908 0.078 1.990 1.195
72.299 198.895 2.200 0.065 2.135 1.196
77.490 185.659 1.904 0.097 2.048 1.196
72.022 156.801 1.242 0.015 1.966 1.196
78.334 166.097 1.831 0.068 1.951 1.196
74.608 182.090 1.981 0.088 1.986 1.197
77.337 32.705 0.879 0.061 1.864 1.197
79.698 188.130 1.851 0.085 1.878 1.197
83.347 133.636 1.811 0.098 2.071 1.197
74.764 191.476 1.928 0.066 2.041 1.198
71.646 62.650 0.925 0.053 2.086 1.198
79.698 210.750 2.032 0.079 1.872 1.199
75.199 186.532 1.913 0.082 1.907 1.200
74.777 165.041 1.622 0.053 2.159 1.200
60.366 188.130 0.743 0.018 1.978 1.200
74.388 181.236 2.001 0.088 2.058 1.200
82.908 111.297 1.635 0.076 1.869 1.201
70.499 213.232 1.252 0.035 1.960 1.201
78.338 213.232 2.008 0.066 1.905 1.201
80.770 146.889 1.793 0.076 1.852 1.201
75.059 182.153 1.944 0.090 2.098 1.202
75.983 255.630 1.667 0.106 2.354 1.203
74.340 218.596 2.062 0.050 1.785 1.203
74.162 181.219 2.020 0.087 1.982 1.204
80.112 141.442 1.764 0.068 1.828 1.205
82.987 141.483 1.878 0.100 1.965 1.205
70.672 233.997 1.459 0.050 2.161 1.205
77.116 49.236 0.858 0.069 1.812 1.205
83.832 105.803 1.624 0.079 2.078 1.205
71.574 163.334 1.760 0.043 2.302 1.205
81.834 153.083 1.900 0.082 2.006 1.206
78.770 211.945 2.018 0.071 2.091 1.206
81.921 135.000 1.756 0.081 1.996 1.207
83.906 69.567 1.521 0.078 2.247 1.207
75.162 198.983 1.891 0.052 1.834 1.207
68.403 185.086 1.541 0.060 1.952 1.208
81.332 153.104 1.873 0.078 1.975 1.209
73.654 190.692 1.920 0.067 2.080 1.209
74.694 188.011 1.913 0.075 2.083 1.209
76.794 163.720 1.677 0.058 1.967 1.209
76.442 349.992 1.154 0.027 2.414 1.209
74.995 164.820 1.630 0.054 1.873 1.209
74.156 196.894 1.940 0.057 1.944 1.210
79.098 175.872 1.927 0.084 2.068 1.210
78.162 354.019 1.572 0.051 1.790 1.211
70.420 339.482 0.744 0.015 2.033 1.211
68.692 182.726 nan nan 2.144 1.211
75.427 347.998 1.045 0.022 1.809 1.212
75.392 205.974 1.818 0.048 1.798 1.212
73.735 193.173 1.946 0.063 2.155 1.212
85.082 101.821 1.666 0.093 2.047 1.213
73.626 185.906 1.972 0.075 2.064 1.213
73.224 196.736 2.021 0.064 1.966 1.213
74.794 175.342 1.845 0.083 2.191 1.213
83.117 111.975 1.649 0.078 1.881 1.214
78.213 205.346 1.922 0.063 2.015 1.214
74.499 187.074 1.922 0.076 1.934 1.214
73.573 187.465 1.943 0.072 2.051 1.214
73.851 174.012 1.802 0.074 1.998 1.215
75.066 181.292 1.946 0.091 2.049 1.215
71.356 233.337 1.715 0.049 2.093 1.215
83.235 102.426 1.572 0.073 1.853 1.216
78.579 211.350 1.999 0.068 2.136 1.217
80.005 210.303 2.025 0.081 2.023 1.217
71.433 241.417 nan nan 1.951 1.218
74.275 204.918 1.835 0.056 1.846 1.218
79.418 208.465 1.982 0.075 2.003 1.218
82.310 167.381 1.980 0.079 1.825 1.219
80.286 168.690 1.945 0.075 1.904 1.219
81.426 162.512 1.943 0.075 2.033 1.219
85.409 88.603 1.690 0.101 2.081 1.220
83.648 220.711 2.360 0.101 1.950 1.221
80.571 200.158 1.925 0.077 2.024 1.221
73.389 168.690 1.607 0.053 2.577 1.221
70.630 168.951 1.964 0.061 2.527 1.223
72.139 130.406 nan nan 1.733 1.223
83.324 112.694 1.662 0.080 1.952 1.223
80.422 208.664 2.009 0.080 1.967 1.224
73.958 123.579 nan nan 1.664 1.224
81.532 62.418 1.214 0.048 2.126 1.224
82.264 145.620 1.861 0.090 1.980 1.225
77.041 174.536 1.868 0.085 1.940 1.225
73.785 192.400 1.940 0.064 2.015 1.225
78.086 198.094 1.918 0.075 2.239 1.226
75.347 202.046 1.848 0.050 1.922 1.226
80.219 161.980 1.909 0.070 1.992 1.227
76.664 190.176 1.948 0.086 1.978 1.228
84.006 122.800 1.756 0.095 2.094 1.228
73.769 123.140 nan nan 1.711 1.228
74.392 180.412 1.996 0.088 1.855 1.228
81.616 157.203 1.920 0.078 1.934 1.229
68.908 183.366 1.488 0.054 2.396 1.230
77.458 192.918 1.947 0.084 1.932 1.230
74.572 216.119 1.970 0.046 1.951 1.230
70.538 270.331 1.694 0.112 1.615 1.230
76.231 162.451 1.636 0.055 1.944 1.230
70.649 198.646 1.198 0.032 1.648 1.230
80.507 210.500 2.051 0.082 1.931 1.230
80.459 213.503 2.100 0.085 1.987 1.231
81.896 130.515 1.738 0.077 1.892 1.231
83.317 98.673 1.554 0.072 1.936 1.232
81.652 191.611 1.946 0.077 1.972 1.233
69.693 66.134 nan nan 2.549 1.233
79.935 161.162 1.890 0.068 2.078 1.234
78.115 166.357 1.820 0.068 1.913 1.234
74.661 351.158 1.305 0.041 1.649 1.235
82.040 166.159 1.966 0.077 1.885 1.235
79.975 185.774 1.850 0.082 1.945 1.235
78.499 209.814 1.978 0.066 2.205 1.235
70.266 167.152 1.969 0.062 1.955 1.236
73.471 133.348 1.393 0.081 1.845 1.236
77.494 29.554 0.926 0.059 1.787 1.236
83.931 127.504 1.789 0.098 1.844 1.236
73.070 344.211 0.900 0.023 2.153 1.237
75.521 147.665 nan nan 2.133 1.237
79.219 188.973 1.863 0.089 2.198 1.237
73.166 168.840 1.602 0.052 2.107 1.238
73.626 174.094 1.811 0.072 2.063 1.238
77.772 215.293 2.000 0.061 1.854 1.239
70.117 214.859 1.074 0.028 2.030 1.240
79.262 143.489 1.719 0.062 1.876 1.240
73.694 182.764 2.027 0.081 2.043 1.240
79.523 152.613 1.735 0.064 2.002 1.241
74.542 168.690 1.659 0.060 2.156 1.241
78.961 212.560 2.037 0.074 2.003 1.242
77.214 187.561 1.920 0.095 2.043 1.242
70.789 160.504 1.228 0.021 1.880 1.242
73.939 196.661 1.949 0.058 1.929 1.243
81.700 148.241 1.854 0.084 1.911 1.243
77.100 89.502 1.166 0.037 1.830 1.243
74.063 164.887 1.586 0.047 2.031 1.243
79.304 185.412 1.864 0.088 2.058 1.244
74.441 210.822 1.856 0.049 1.997 1.244
81.622 150.350 1.866 0.082 1.973 1.244
83.139 63.853 1.553 0.078 1.943 1.244
81.871 191.929 1.968 0.077 2.186 1.245
75.775 214.066 1.877 0.046 1.964 1.246
70.877 236.030 1.593 0.057 2.130 1.246
68.211 183.853 0.986 0.036 2.357 1.247
77.913 25.852 1.032 0.073 1.665 1.247
71.152 198.435 1.870 0.052 2.192 1.248
81.927 150.945 1.890 0.084 1.955 1.248
72.873 197.959 2.065 0.065 1.967 1.248
63.486 198.126 nan nan 1.819 1.248
82.232 151.587 1.909 0.086 2.012 1.248
73.682 346.059 0.931 0.025 1.784 1.249
79.890 144.019 1.750 0.068 1.951 1.249
73.561 129.455 0.925 0.042 1.708 1.250
80.286 196.763 1.892 0.079 2.002 1.251
83.792 129.144 1.796 0.098 1.996 1.251
74.618 179.582 1.968 0.089 1.944 1.252
78.201 183.814 1.890 0.095 1.938 1.252
78.650 212.905 2.023 0.070 2.067 1.252
72.941 234.111 2.233 0.041 2.143 1.253
69.378 240.216 nan nan 1.941 1.253
83.881 124.563 1.765 0.095 2.040 1.253
71.966 129.943 nan nan 1.879 1.253
78.460 212.300 2.005 0.067 2.212 1.254
75.049 183.013 1.938 0.089 2.128 1.255
75.375 131.889 2.107 0.064 2.093 1.255
72.476 173.741 1.982 0.068 1.979 1.255
81.730 155.171 1.911 0.080 2.256 1.256
80.020 34.939 1.319 0.180 2.503 1.256
69.575 239.903 nan nan 1.867 1.256
82.034 152.354 1.904 0.084 2.142 1.257
69.104 189.615 1.658 0.081 1.970 1.257
71.222 197.784 1.842 0.054 2.000 1.258
83.640 206.114 2.268 0.090 2.285 1.258
73.206 201.588 1.945 0.062 1.862 1.258
70.287 197.608 0.760 0.022 1.815 1.259
76.320 187.067 1.925 0.090 2.026 1.259
76.702 170.776 1.793 0.075 2.001 1.259
71.791 343.131 0.983 0.030 1.933 1.259
82.562 198.435 2.097 0.080 2.030 1.259
71.549 186.649 1.639 0.060 2.138 1.260
75.019 175.272 1.839 0.084 2.120 1.260
74.585 176.241 1.876 0.084 1.975 1.261
85.519 102.995 1.728 0.104 2.088 1.262
82.078 133.854 1.754 0.082 1.880 1.262
82.576 191.310 2.044 0.080 1.952 1.262
83.719 101.310 1.591 0.075 2.001 1.263
83.347 226.364 2.376 0.104 1.984 1.263
74.301 173.841 1.793 0.076 2.035 1.263
79.826 206.847 1.952 0.077 1.992 1.263
81.822 156.595 1.925 0.079 2.019 1.264
70.720 233.063 1.388 0.047 1.955 1.264
81.816 210.426 2.125 0.084 2.048 1.264
73.151 173.491 1.791 0.066 2.057 1.265
