################## FYI, April 2014 values
### Lats,Lons,PIOMAS SIT,PIOMAS Snow,CS2U SIT,CS2C SIT
79.771 122.471 1.724 0.065 1.567 0.807
69.993 293.537 1.127 0.015 1.611 0.807
80.199 120.964 1.751 0.065 1.541 0.807
77.187 193.671 1.932 0.069 1.630 0.807
71.918 192.567 1.787 0.075 1.628 0.807
83.752 36.254 1.761 0.090 1.788 0.808
76.413 92.366 0.809 0.022 1.533 0.808
76.570 353.766 1.768 0.085 1.392 0.808
73.901 284.133 1.462 0.044 1.444 0.809
76.968 283.438 1.327 0.053 1.625 0.809
84.039 84.611 1.813 0.071 1.695 0.809
71.138 297.329 1.399 0.053 1.340 0.809
72.311 130.878 nan nan 1.355 0.810
71.966 191.870 1.779 0.077 1.555 0.810
67.901 280.279 1.819 0.093 2.144 0.810
70.220 64.747 1.265 0.090 1.070 0.810
77.458 192.918 1.942 0.070 1.698 0.810
71.721 199.772 1.999 0.071 1.397 0.811
69.620 338.962 0.918 0.048 2.651 0.811
66.876 328.557 0.462 0.041 1.406 0.811
70.475 239.149 1.848 0.051 1.392 0.811
70.856 216.399 2.074 0.078 1.704 0.812
78.947 126.754 1.612 0.060 1.468 0.812
79.693 133.238 1.653 0.046 1.578 0.812
82.135 63.800 2.351 0.072 1.537 0.812
72.790 73.695 nan nan 1.373 0.812
83.499 47.793 1.746 0.085 1.668 0.812
82.489 69.944 2.007 0.075 1.608 0.812
76.180 156.557 1.455 0.043 1.601 0.812
83.324 67.306 1.821 0.069 1.836 0.812
71.293 210.727 2.248 0.082 1.823 0.813
75.375 160.731 1.735 0.063 2.161 0.813
73.873 152.186 1.988 0.064 1.645 0.813
64.584 181.782 0.742 0.035 1.610 0.813
83.616 74.745 1.767 0.065 1.794 0.813
72.139 155.854 2.263 0.062 1.475 0.813
71.563 201.088 1.989 0.072 1.499 0.813
75.962 272.291 nan nan 1.386 0.814
72.757 64.938 1.230 0.068 1.710 0.814
81.761 43.898 1.822 0.097 1.549 0.814
76.913 165.606 1.704 0.072 1.817 0.814
70.620 187.001 1.779 0.088 1.496 0.814
71.173 216.254 2.160 0.078 1.577 0.814
71.217 160.046 2.165 0.069 1.602 0.815
83.981 80.362 1.793 0.068 1.644 0.815
74.076 276.072 nan nan 1.384 0.815
77.959 147.938 1.527 0.036 1.543 0.816
71.788 191.032 1.767 0.082 1.667 0.816
73.121 292.297 1.534 0.096 1.482 0.816
84.708 83.928 1.859 0.076 1.749 0.816
80.581 147.633 1.827 0.052 1.654 0.817
77.764 177.374 1.846 0.086 1.664 0.817
82.901 83.660 1.682 0.059 1.593 0.817
70.907 226.432 1.845 0.044 1.544 0.817
77.100 90.498 1.131 0.037 1.907 0.817
69.600 65.556 0.894 0.067 1.548 0.818
72.852 77.512 nan nan 1.302 0.818
70.880 228.338 1.693 0.035 1.475 0.818
69.400 180.313 1.198 0.059 2.082 0.818
83.939 64.855 1.812 0.071 1.642 0.819
79.080 125.811 1.640 0.062 1.511 0.819
80.781 110.638 1.864 0.064 1.539 0.819
74.246 277.784 nan nan 1.343 0.819
78.743 135.000 1.491 0.040 1.674 0.819
78.115 193.643 1.963 0.071 1.754 0.819
77.984 157.504 1.697 0.061 1.726 0.819
83.719 78.690 1.766 0.066 1.710 0.819
73.785 282.400 nan nan 1.472 0.819
83.347 43.636 1.721 0.087 1.617 0.819
73.657 70.320 0.714 0.034 1.286 0.819
78.874 167.784 1.722 0.075 1.855 0.820
77.838 122.957 1.485 0.061 1.634 0.820
68.180 298.020 1.381 0.019 1.380 0.820
74.764 281.476 1.330 0.035 2.044 0.820
80.406 104.199 1.883 0.057 1.554 0.820
79.845 132.316 1.680 0.049 1.655 0.821
71.057 291.233 1.361 0.027 1.284 0.821
80.071 126.741 1.710 0.059 1.670 0.821
75.431 164.358 1.791 0.072 1.763 0.821
75.285 294.806 1.174 0.126 1.487 0.821
74.379 62.146 1.737 0.083 1.830 0.821
77.989 87.325 1.393 0.049 1.613 0.821
72.011 213.789 2.071 0.067 1.652 0.821
71.743 295.145 1.411 0.059 1.406 0.821
71.977 165.184 2.313 0.098 1.938 0.821
76.802 109.359 nan nan 1.474 0.821
78.811 155.746 1.774 0.064 1.753 0.821
71.847 207.676 2.136 0.073 1.691 0.821
68.438 192.367 1.672 0.072 1.993 0.822
77.405 193.912 1.940 0.069 1.673 0.822
65.210 191.821 0.622 0.014 1.703 0.822
81.269 33.486 1.481 0.088 1.779 0.822
81.143 18.435 1.955 0.132 1.860 0.822
72.173 233.202 1.603 0.023 1.511 0.822
75.518 162.408 1.732 0.066 1.881 0.822
83.235 77.574 1.723 0.062 1.853 0.823
79.489 158.085 1.788 0.070 1.629 0.823
76.420 88.580 1.067 0.036 1.685 0.824
71.233 225.486 1.949 0.049 1.552 0.824
82.382 138.576 1.853 0.049 1.663 0.824
80.896 103.523 1.931 0.059 1.597 0.824
84.596 103.173 1.892 0.075 1.657 0.824
77.061 85.525 1.185 0.046 1.416 0.824
82.174 99.058 1.839 0.065 1.729 0.824
80.026 117.429 1.795 0.066 1.618 0.824
81.115 113.009 1.834 0.066 1.623 0.825
74.787 153.246 1.615 0.046 1.515 0.825
79.722 115.168 1.810 0.064 1.481 0.825
80.808 80.882 1.741 0.063 1.389 0.825
71.138 295.801 1.396 0.047 1.409 0.825
71.138 163.726 2.150 0.085 1.690 0.825
77.286 168.294 1.733 0.076 1.691 0.825
71.819 220.486 2.085 0.062 1.625 0.825
81.822 143.915 1.862 0.050 1.678 0.825
78.619 26.313 0.629 0.017 1.786 0.826
79.016 204.734 2.098 0.078 1.651 0.827
81.508 143.584 1.848 0.049 1.658 0.827
70.428 224.068 1.945 0.058 1.384 0.827
70.710 228.783 1.483 0.030 1.554 0.827
73.242 129.560 0.522 0.026 1.422 0.828
77.321 88.479 1.227 0.043 1.388 0.828
78.149 159.507 1.714 0.066 1.894 0.828
76.577 163.989 1.681 0.068 1.742 0.828
77.014 109.687 1.084 0.025 1.434 0.829
75.694 168.690 1.830 0.079 1.759 0.829
70.982 210.964 2.248 0.085 1.955 0.830
76.855 164.659 1.688 0.070 1.809 0.830
81.391 122.242 1.762 0.061 1.670 0.830
76.401 176.689 1.908 0.090 1.977 0.830
70.506 240.624 1.866 0.053 1.419 0.830
75.765 292.724 nan nan 1.392 0.831
80.312 29.827 1.515 0.100 1.600 0.831
68.467 293.749 nan nan 1.339 0.831
77.714 174.237 1.796 0.083 1.846 0.831
72.678 191.602 1.758 0.071 1.543 0.831
74.162 156.161 2.049 0.064 1.620 0.832
70.691 174.987 1.952 0.090 2.214 0.832
81.081 32.692 1.453 0.091 1.859 0.832
69.067 293.118 0.531 0.007 1.531 0.832
77.859 158.887 1.689 0.063 2.129 0.832
71.999 186.814 1.846 0.094 1.896 0.832
68.676 293.993 nan nan 1.540 0.832
82.135 35.727 1.632 0.089 1.903 0.832
70.324 297.591 1.410 0.041 1.538 0.832
81.356 86.285 1.475 0.044 1.648 0.833
74.146 124.028 0.416 0.017 1.441 0.833
71.491 233.896 1.544 0.026 1.604 0.834
68.582 294.544 0.984 0.013 1.531 0.834
70.789 199.496 nan nan 2.192 0.834
75.261 157.145 1.795 0.056 1.808 0.834
80.328 133.122 1.718 0.048 1.723 0.834
81.700 31.759 1.584 0.093 1.741 0.834
69.241 338.025 0.831 0.056 2.069 0.835
76.906 154.093 1.430 0.040 1.441 0.835
79.163 129.123 1.618 0.055 1.514 0.835
79.518 155.353 1.805 0.065 1.614 0.835
80.678 103.201 1.915 0.057 1.640 0.835
82.529 102.995 1.835 0.069 1.725 0.835
76.879 120.292 1.447 0.056 1.523 0.835
79.262 126.511 1.648 0.061 1.552 0.836
71.546 206.409 1.852 0.064 1.470 0.836
73.826 276.780 nan nan 1.327 0.836
80.565 142.722 1.787 0.045 1.635 0.836
80.391 121.651 1.746 0.064 1.680 0.837
79.835 124.216 1.709 0.063 1.748 0.837
78.360 159.121 1.728 0.067 1.895 0.837
82.078 33.465 1.639 0.091 1.694 0.837
83.792 82.747 1.781 0.068 1.826 0.837
68.360 299.634 1.346 0.023 1.389 0.837
72.456 205.416 2.139 0.072 1.728 0.837
83.760 80.707 1.770 0.067 1.786 0.837
70.630 64.179 1.217 0.083 1.348 0.838
77.018 83.550 1.194 0.049 1.583 0.838
79.351 0.603 nan nan 1.388 0.838
77.772 168.896 1.726 0.076 1.809 0.838
83.939 78.275 1.787 0.067 1.677 0.838
80.391 31.651 1.519 0.102 1.672 0.839
71.797 340.894 0.874 0.032 1.464 0.839
80.603 129.193 1.728 0.053 1.698 0.840
83.385 146.041 1.930 0.054 1.690 0.840
82.678 96.147 1.803 0.067 1.530 0.840
81.234 128.774 1.756 0.053 1.735 0.840
77.689 173.199 1.782 0.081 1.761 0.841
79.196 120.556 1.718 0.067 1.744 0.841
78.901 90.579 1.950 0.055 1.788 0.841
82.135 144.273 1.876 0.051 1.859 0.841
68.388 192.950 1.557 0.061 1.666 0.841
80.081 122.074 1.740 0.065 1.630 0.842
73.236 59.826 1.565 0.077 1.695 0.842
70.122 62.710 0.850 0.059 1.510 0.842
82.617 99.605 1.828 0.068 1.738 0.842
71.217 199.954 1.973 0.071 1.426 0.842
71.898 217.937 2.121 0.065 1.585 0.843
82.651 82.117 1.652 0.058 1.668 0.843
81.538 83.157 1.577 0.052 1.551 0.843
81.634 26.222 1.611 0.101 1.817 0.843
79.219 351.027 1.310 0.037 2.060 0.843
78.201 86.186 1.412 0.051 1.644 0.843
82.887 146.560 1.915 0.054 1.704 0.844
78.256 137.322 1.346 0.032 1.627 0.844
79.126 127.461 1.627 0.059 1.517 0.844
79.346 88.191 1.674 0.050 1.663 0.845
71.850 206.089 2.096 0.071 1.720 0.845
82.455 84.036 1.617 0.055 1.517 0.845
79.313 167.276 1.729 0.075 1.761 0.845
71.212 240.213 1.905 0.049 1.732 0.845
80.629 131.121 1.732 0.051 1.695 0.845
79.796 88.112 1.611 0.044 1.673 0.845
82.733 61.460 2.031 0.078 1.616 0.846
77.466 186.680 1.934 0.080 1.853 0.846
66.484 300.870 1.240 0.017 1.190 0.846
71.898 232.063 1.666 0.026 1.713 0.846
70.068 221.338 2.146 0.083 1.782 0.847
71.646 220.030 2.104 0.065 1.788 0.847
79.781 158.782 1.790 0.071 1.666 0.847
71.342 296.102 1.398 0.053 1.401 0.847
82.509 31.551 1.677 0.091 1.712 0.847
78.570 158.720 1.741 0.067 1.756 0.847
69.840 219.109 nan nan 1.645 0.847
83.030 133.698 1.868 0.052 1.674 0.847
78.552 81.552 1.419 0.058 1.622 0.848
79.698 149.250 1.792 0.052 1.563 0.848
70.285 177.056 1.908 0.095 1.992 0.848
80.235 86.711 1.569 0.044 1.646 0.848
71.991 130.950 nan nan 1.401 0.848
78.421 133.431 1.460 0.044 1.645 0.848
80.245 1.975 2.223 0.105 1.666 0.848
79.771 85.601 1.628 0.052 1.596 0.849
72.438 203.776 2.133 0.073 1.558 0.849
81.934 115.498 1.795 0.066 1.745 0.849
68.279 294.837 1.084 0.015 1.368 0.849
76.852 86.576 1.144 0.044 1.725 0.850
75.747 90.451 nan nan 1.408 0.850
74.073 118.191 0.580 0.020 1.321 0.850
76.301 70.378 1.806 0.094 2.271 0.850
78.654 168.024 1.720 0.075 1.959 0.850
81.081 147.308 1.852 0.053 1.636 0.850
63.088 191.876 0.870 0.035 1.566 0.850
74.272 61.422 1.730 0.082 1.611 0.851
71.946 57.200 1.252 0.054 1.556 0.851
81.024 114.326 1.822 0.066 1.633 0.851
71.217 340.046 0.815 0.029 1.226 0.851
78.069 201.501 2.000 0.073 1.770 0.851
71.867 193.261 1.787 0.071 1.623 0.851
78.779 158.305 1.758 0.068 2.021 0.851
73.955 246.485 2.014 0.047 1.514 0.852
68.225 303.608 1.235 0.031 1.345 0.852
81.367 87.769 1.434 0.040 1.753 0.852
77.100 28.571 0.775 0.035 1.490 0.852
77.567 201.705 1.974 0.072 1.808 0.852
82.987 51.483 1.752 0.081 1.688 0.852
77.010 343.443 0.825 0.019 1.971 0.853
77.393 156.400 1.593 0.053 1.837 0.853
79.205 164.954 1.724 0.074 1.726 0.854
80.700 111.930 1.853 0.065 1.541 0.854
79.112 87.049 1.634 0.055 1.629 0.854
82.733 24.590 1.703 0.092 1.809 0.854
72.045 155.200 2.188 0.059 1.514 0.854
82.930 29.407 1.707 0.091 1.912 0.854
70.710 175.653 1.915 0.089 1.843 0.854
79.890 35.981 1.317 0.084 1.735 0.854
70.920 163.915 2.155 0.086 1.719 0.855
75.009 69.394 1.141 0.062 1.740 0.855
72.253 194.300 1.804 0.067 1.683 0.856
81.508 36.416 1.533 0.086 1.738 0.856
75.261 86.070 0.879 0.034 1.549 0.856
71.307 156.982 1.612 0.043 2.209 0.856
78.672 128.571 1.556 0.056 1.511 0.857
77.014 160.313 1.618 0.060 1.620 0.858
77.913 173.073 1.769 0.081 1.654 0.858
80.814 30.005 1.508 0.103 1.632 0.858
83.183 47.663 1.734 0.085 1.822 0.858
81.927 60.945 2.576 0.088 1.526 0.858
79.313 155.854 1.799 0.066 1.706 0.858
78.192 202.913 2.019 0.074 1.794 0.858
78.703 130.170 1.544 0.052 1.542 0.858
73.873 275.194 nan nan 1.469 0.858
71.690 158.003 2.072 0.059 1.514 0.859
80.880 142.989 1.814 0.047 1.679 0.859
77.896 193.393 1.958 0.071 1.778 0.859
82.091 102.265 1.842 0.066 1.863 0.859
71.212 268.285 1.933 0.078 1.410 0.859
71.348 185.882 1.823 0.089 1.843 0.860
73.076 159.399 2.397 0.081 1.624 0.860
80.224 61.966 1.399 0.064 1.440 0.860
79.663 170.640 1.746 0.075 1.776 0.860
70.816 240.880 1.883 0.052 1.524 0.860
64.476 189.421 1.184 0.053 1.554 0.860
76.420 165.160 1.713 0.071 1.778 0.860
67.308 329.231 0.388 0.036 1.520 0.860
70.936 189.851 1.742 0.088 1.720 0.861
79.145 163.811 1.726 0.073 1.661 0.861
82.987 109.592 1.828 0.069 1.737 0.861
78.408 85.006 1.431 0.053 1.483 0.861
67.003 195.058 0.896 0.020 1.665 0.861
70.389 221.279 2.132 0.078 1.614 0.861
78.495 195.255 1.976 0.070 1.764 0.862
78.154 197.063 1.977 0.070 1.885 0.862
77.206 152.312 1.431 0.038 2.064 0.862
72.692 345.332 1.474 0.080 1.467 0.863
70.805 234.540 1.486 0.030 1.717 0.863
79.537 44.132 1.320 0.065 1.686 0.863
74.585 132.639 1.403 0.062 1.503 0.863
81.092 129.898 1.749 0.052 1.671 0.863
82.475 94.268 1.754 0.063 1.599 0.863
79.057 43.340 1.196 0.063 1.628 0.863
83.183 137.663 1.884 0.051 1.725 0.863
80.957 146.113 1.840 0.051 1.654 0.863
84.107 38.830 1.777 0.089 1.715 0.863
72.136 164.302 2.299 0.094 1.782 0.864
70.901 239.962 1.879 0.050 1.671 0.864
82.232 84.207 1.584 0.054 1.594 0.864
76.794 163.720 1.670 0.068 1.754 0.864
83.438 53.326 1.772 0.080 1.898 0.864
81.013 144.130 1.830 0.049 1.610 0.864
83.369 85.156 1.745 0.065 1.535 0.865
83.736 65.726 1.822 0.070 1.836 0.865
70.657 230.664 1.150 0.021 1.511 0.865
83.569 82.999 1.757 0.066 1.686 0.865
64.106 182.750 0.647 0.025 1.866 0.865
79.403 156.961 1.796 0.068 1.631 0.866
75.009 159.394 1.787 0.061 1.843 0.866
77.677 166.849 1.710 0.074 1.759 0.866
81.816 30.426 1.606 0.094 1.732 0.866
80.286 140.618 1.748 0.042 1.608 0.866
75.915 168.511 1.806 0.079 1.779 0.866
79.796 141.242 1.694 0.040 1.441 0.866
72.187 58.416 1.376 0.067 1.487 0.866
81.143 108.435 1.869 0.064 1.634 0.867
79.346 181.809 1.849 0.078 1.798 0.867
78.888 30.964 0.912 0.040 1.524 0.867
83.059 79.778 1.699 0.061 1.757 0.868
81.058 142.125 1.820 0.047 1.643 0.868
79.698 351.870 1.600 0.049 1.814 0.868
72.843 60.581 1.447 0.075 1.661 0.868
78.610 28.836 0.753 0.023 1.458 0.869
83.347 83.234 1.734 0.064 1.671 0.870
76.268 157.416 1.504 0.047 1.805 0.870
80.603 140.807 1.776 0.044 1.676 0.870
72.136 74.302 nan nan 1.454 0.870
81.058 127.875 1.743 0.054 1.760 0.870
80.286 163.237 1.774 0.073 1.631 0.871
77.088 108.750 1.072 0.026 1.535 0.871
78.226 160.530 1.713 0.068 1.820 0.872
72.248 61.650 1.291 0.072 1.738 0.872
83.507 45.000 1.735 0.087 1.661 0.872
80.581 32.367 1.487 0.096 1.774 0.872
70.163 238.925 1.768 0.051 1.766 0.872
81.132 86.379 1.442 0.041 1.739 0.873
75.641 148.422 nan nan 1.477 0.873
78.811 127.674 1.583 0.058 1.566 0.873
71.646 189.520 1.764 0.088 1.737 0.873
69.393 294.185 1.079 0.013 1.491 0.873
78.676 90.567 1.845 0.053 1.727 0.873
77.187 166.329 1.711 0.073 1.757 0.874
66.385 326.689 0.695 0.057 1.794 0.874
71.718 209.876 2.202 0.077 1.694 0.874
75.448 161.565 1.732 0.064 1.871 0.874
79.990 111.682 1.855 0.062 1.620 0.874
69.851 188.673 1.737 0.088 1.637 0.875
83.124 106.074 1.838 0.070 1.708 0.875
84.941 114.864 1.940 0.069 1.925 0.875
79.163 140.877 1.573 0.034 1.452 0.875
83.392 89.029 1.779 0.068 1.828 0.875
77.490 185.659 1.930 0.082 1.963 0.875
79.905 112.865 1.841 0.062 1.578 0.875
80.005 120.303 1.759 0.066 1.760 0.876
60.784 185.114 0.844 0.031 1.646 0.876
79.649 160.388 1.772 0.072 1.776 0.876
72.068 212.196 2.102 0.069 1.533 0.877
82.232 47.337 1.799 0.091 1.972 0.877
77.010 163.443 1.659 0.068 1.734 0.877
71.842 184.616 1.942 0.095 1.908 0.877
78.806 150.611 1.750 0.051 1.808 0.877
71.847 62.324 1.218 0.071 1.551 0.877
80.619 150.680 1.842 0.058 1.597 0.878
80.173 134.076 1.712 0.046 1.731 0.878
71.198 170.707 2.406 0.106 1.963 0.878
69.385 182.191 1.945 0.092 1.826 0.878
72.025 186.103 1.891 0.095 2.484 0.878
77.851 99.028 2.348 0.063 1.428 0.878
75.584 65.630 nan nan 2.244 0.879
81.984 97.224 1.813 0.061 1.672 0.879
72.179 227.556 2.035 0.045 1.572 0.879
79.224 161.188 1.752 0.072 1.790 0.879
80.830 26.878 1.465 0.104 1.805 0.879
71.934 200.014 2.025 0.073 1.566 0.879
74.227 347.250 1.337 0.073 1.818 0.879
81.767 33.906 1.585 0.090 2.147 0.880
74.246 59.597 nan nan 1.483 0.880
82.232 28.413 1.643 0.092 1.864 0.880
78.386 120.774 1.598 0.063 1.671 0.880
83.931 52.496 1.781 0.081 1.745 0.880
71.932 203.854 2.107 0.073 2.206 0.880
83.385 92.911 1.810 0.071 1.713 0.880
78.901 135.818 1.516 0.038 1.593 0.880
85.599 97.306 1.951 0.079 1.727 0.881
82.810 37.405 1.692 0.090 1.886 0.881
78.717 152.162 1.757 0.055 1.679 0.881
80.814 149.995 1.850 0.057 1.604 0.881
76.871 91.469 1.021 0.031 1.860 0.881
72.490 201.460 2.057 0.072 1.585 0.882
69.158 182.167 2.020 0.097 1.775 0.882
81.385 102.771 1.918 0.062 1.575 0.882
73.936 271.202 1.978 0.074 1.669 0.883
80.147 33.871 1.449 0.094 1.611 0.883
72.941 234.111 1.683 0.024 1.366 0.883
79.122 153.699 1.798 0.061 1.675 0.883
84.708 96.072 1.885 0.078 1.896 0.884
82.264 145.620 1.890 0.053 1.678 0.884
77.551 190.905 1.942 0.073 1.754 0.884
76.852 183.424 1.935 0.087 2.001 0.884
76.413 177.634 1.920 0.091 1.773 0.884
82.944 89.091 1.737 0.064 1.759 0.884
77.959 57.938 1.347 0.073 1.765 0.884
83.037 117.801 1.825 0.064 1.775 0.884
83.593 84.987 1.768 0.067 1.529 0.884
82.713 136.245 1.857 0.050 1.726 0.884
73.870 70.051 0.941 0.044 1.583 0.885
77.438 159.624 1.649 0.062 2.015 0.885
77.657 197.447 1.955 0.069 1.662 0.885
74.382 63.988 1.560 0.079 1.965 0.885
73.564 65.362 1.259 0.067 1.484 0.885
72.861 152.259 2.060 0.063 1.553 0.885
82.232 24.717 1.632 0.092 1.874 0.885
80.919 87.879 1.394 0.036 1.709 0.886
82.692 74.899 1.744 0.065 1.760 0.886
70.800 231.183 1.393 0.025 1.358 0.886
81.200 31.464 1.498 0.095 1.929 0.886
73.151 133.379 1.607 0.099 1.351 0.886
84.931 96.340 1.893 0.078 1.940 0.886
74.797 69.692 1.108 0.059 1.538 0.887
79.375 136.710 1.596 0.039 1.615 0.887
73.766 61.484 1.529 0.076 1.594 0.887
70.622 218.400 2.159 0.084 1.758 0.887
77.813 190.069 1.942 0.074 1.777 0.887
79.020 139.970 1.537 0.033 1.567 0.888
82.887 123.440 1.835 0.060 1.753 0.888
84.404 70.115 1.851 0.073 1.776 0.888
72.790 163.695 2.227 0.090 2.001 0.888
84.476 107.700 1.891 0.072 2.001 0.889
75.648 164.116 1.753 0.070 1.761 0.889
69.856 270.320 1.671 0.073 1.567 0.889
84.158 77.829 1.809 0.069 1.851 0.889
79.920 171.690 1.751 0.075 1.730 0.889
80.443 85.292 1.566 0.048 1.707 0.889
74.585 153.622 1.728 0.050 1.635 0.890
80.907 86.468 1.438 0.040 1.600 0.890
77.506 168.085 1.725 0.076 1.675 0.890
76.136 168.326 1.787 0.078 1.922 0.890
71.934 339.986 0.800 0.024 1.445 0.890
79.649 146.482 1.751 0.046 1.716 0.890
82.028 94.028 1.715 0.057 1.635 0.890
79.025 55.823 1.274 0.060 1.538 0.890
78.115 153.677 1.700 0.054 1.633 0.891
77.274 157.730 1.601 0.055 1.770 0.891
81.822 36.085 1.588 0.088 1.590 0.891
67.504 328.938 0.273 0.026 2.605 0.891
82.251 94.145 1.734 0.060 1.618 0.892
75.514 169.735 1.857 0.081 1.730 0.892
78.712 164.445 1.713 0.073 1.686 0.892
80.459 86.634 1.527 0.043 1.636 0.892
77.482 157.341 1.617 0.056 1.839 0.892
82.002 37.030 1.618 0.089 1.730 0.892
71.774 201.342 2.064 0.074 1.684 0.892
79.845 137.684 1.680 0.041 1.628 0.892
82.009 31.239 1.635 0.092 1.772 0.893
70.483 175.703 1.673 0.078 1.942 0.893
82.475 75.343 1.738 0.065 1.769 0.893
78.915 118.379 1.734 0.066 1.614 0.893
71.906 188.936 1.775 0.089 1.795 0.893
82.617 80.395 1.659 0.059 1.803 0.893
77.010 286.557 1.118 0.032 1.858 0.894
69.919 63.004 nan nan 1.419 0.894
76.231 72.451 1.406 0.076 1.548 0.895
79.112 118.940 1.743 0.067 1.699 0.895
78.888 120.964 1.686 0.067 1.798 0.895
80.678 166.799 1.791 0.074 1.936 0.895
81.816 92.353 1.513 0.048 1.842 0.896
80.891 148.069 1.847 0.054 1.719 0.896
81.408 129.710 1.767 0.052 1.801 0.896
79.309 119.521 1.737 0.067 1.716 0.896
83.008 121.908 1.836 0.061 1.810 0.896
71.940 197.758 1.893 0.067 1.584 0.897
72.346 155.556 2.242 0.063 1.717 0.897
81.822 103.465 1.857 0.065 1.563 0.897
78.920 205.787 2.108 0.079 1.795 0.897
75.469 66.801 1.168 0.064 1.958 0.897
72.008 197.076 1.867 0.066 1.700 0.897
71.370 222.064 2.058 0.061 1.724 0.898
81.508 53.584 2.051 0.101 1.346 0.898
79.380 45.000 1.289 0.060 1.833 0.898
71.389 184.505 1.848 0.086 1.681 0.898
69.311 185.307 2.057 0.098 1.792 0.899
78.676 89.433 1.733 0.053 1.709 0.899
71.176 211.316 2.244 0.083 1.855 0.899
71.521 168.417 2.341 0.103 1.562 0.899
71.593 193.782 1.777 0.070 1.951 0.899
71.138 205.801 1.323 0.046 1.749 0.899
82.200 21.038 1.696 0.096 1.775 0.900
69.693 293.866 1.029 0.014 1.790 0.900
69.625 179.050 nan nan 2.029 0.900
81.275 105.642 1.872 0.063 1.601 0.900
71.152 193.456 1.767 0.072 1.639 0.900
79.418 151.535 1.800 0.057 1.810 0.901
79.304 128.191 1.639 0.057 1.563 0.901
74.585 159.981 1.937 0.068 1.762 0.901
80.797 42.039 1.705 0.096 1.722 0.902
80.727 348.147 1.136 0.024 2.111 0.902
82.720 89.119 1.696 0.061 1.802 0.902
80.700 148.799 1.840 0.055 1.736 0.902
78.605 166.921 1.714 0.075 1.977 0.903
77.909 151.771 1.640 0.047 1.880 0.903
81.580 86.186 1.496 0.046 1.737 0.903
77.764 92.626 1.609 0.047 1.621 0.903
78.650 159.775 1.743 0.069 1.761 0.903
80.318 113.895 1.833 0.065 1.555 0.904
68.869 299.707 1.406 0.029 1.446 0.904
84.596 76.827 1.855 0.074 1.683 0.904
80.683 86.553 1.482 0.041 1.741 0.905
81.550 38.541 1.597 0.090 1.645 0.905
83.124 83.454 1.710 0.062 1.717 0.905
82.034 27.646 1.613 0.092 1.821 0.906
84.642 79.160 1.854 0.074 1.783 0.907
73.769 155.031 2.043 0.062 2.113 0.907
75.292 63.239 nan nan 2.037 0.907
62.683 191.217 0.882 0.035 1.539 0.907
78.399 156.656 1.732 0.062 1.646 0.907
79.581 168.207 1.736 0.075 1.558 0.907
72.563 267.414 nan nan 1.439 0.907
79.890 125.981 1.703 0.060 1.705 0.907
76.623 168.879 1.772 0.078 1.901 0.908
76.012 159.821 1.585 0.055 1.843 0.908
80.026 152.571 1.821 0.061 1.762 0.909
70.538 220.781 2.153 0.079 1.707 0.909
71.038 216.802 2.172 0.080 1.583 0.909
71.472 230.417 1.772 0.032 1.365 0.909
82.264 92.490 1.700 0.058 1.643 0.909
81.263 139.160 1.809 0.046 1.739 0.909
77.997 178.394 1.854 0.085 1.939 0.910
82.395 46.193 1.771 0.091 1.788 0.910
81.616 112.797 1.821 0.066 1.613 0.910
75.448 121.115 1.591 0.064 1.483 0.910
70.585 226.409 1.687 0.041 1.558 0.910
79.418 118.465 1.760 0.067 1.622 0.910
70.982 239.036 1.863 0.048 1.483 0.910
70.433 161.565 2.314 0.090 1.571 0.910
78.213 177.274 1.827 0.083 1.793 0.911
72.216 232.189 1.714 0.027 1.676 0.911
70.907 223.568 1.983 0.057 1.637 0.911
76.593 155.794 1.455 0.043 1.903 0.911
61.108 182.470 0.811 0.035 1.588 0.911
76.562 157.932 1.546 0.051 1.871 0.912
79.950 82.954 1.704 0.059 1.752 0.912
84.422 79.592 1.834 0.072 1.723 0.912
81.234 141.226 1.821 0.047 1.644 0.912
72.317 189.881 1.759 0.082 1.716 0.913
84.245 52.907 1.813 0.083 1.747 0.913
82.930 119.407 1.823 0.063 1.752 0.913
82.336 116.940 1.800 0.065 1.753 0.913
74.382 153.988 1.839 0.055 1.716 0.913
69.709 241.871 1.665 0.053 1.723 0.914
71.985 201.602 2.140 0.077 1.713 0.915
71.057 201.233 1.898 0.070 1.959 0.915
78.434 196.327 1.980 0.070 2.027 0.915
71.741 61.699 1.207 0.070 1.574 0.915
79.480 104.184 1.474 0.042 1.470 0.915
84.559 143.366 1.984 0.056 1.870 0.915
77.989 92.675 1.770 0.051 1.659 0.916
70.877 256.045 nan nan 1.340 0.916
71.491 188.032 1.777 0.090 1.892 0.916
76.968 166.562 1.718 0.074 1.917 0.916
81.321 113.587 1.822 0.066 1.674 0.916
78.820 153.178 1.773 0.058 1.647 0.917
70.702 164.100 2.215 0.092 1.530 0.917
74.070 155.422 2.020 0.062 1.620 0.917
75.076 134.390 1.745 0.073 1.622 0.917
81.865 38.290 1.614 0.089 1.745 0.917
83.124 120.324 1.837 0.062 1.845 0.918
81.269 146.514 1.857 0.052 1.731 0.918
78.438 199.841 2.006 0.071 1.720 0.918
76.176 86.743 1.116 0.042 1.849 0.918
79.294 162.324 1.742 0.073 1.672 0.918
70.512 219.848 2.215 0.085 1.692 0.919
