################## FYI, April 2013 values
### Lats,Lons,PIOMAS SIT,CS2U SIT,CS2C SIT
72.421 59.664 1.535 1.843 1.148
70.896 169.484 2.445 1.898 1.149
72.802 189.401 1.970 2.068 1.149
70.488 170.375 1.529 1.902 1.149
77.913 154.148 2.129 2.094 1.149
70.194 173.804 1.251 2.022 1.149
64.824 21.849 nan 1.658 1.149
83.484 160.942 2.026 2.009 1.150
86.304 54.866 2.038 1.943 1.150
80.020 145.061 2.018 1.980 1.150
79.191 139.205 2.030 1.937 1.150
85.185 107.592 2.078 1.883 1.150
71.582 198.877 2.040 1.899 1.151
81.640 107.949 2.319 1.960 1.151
71.291 197.128 1.993 2.000 1.151
85.398 108.435 2.079 1.947 1.151
73.732 161.065 2.852 1.929 1.151
72.926 186.423 2.001 2.057 1.151
70.583 232.533 1.393 1.851 1.151
71.006 162.423 2.711 1.863 1.151
77.859 158.887 2.045 1.984 1.151
78.717 205.292 2.305 2.208 1.151
79.781 111.218 2.533 1.862 1.152
82.775 161.003 2.024 2.046 1.152
84.158 102.171 2.062 1.948 1.152
76.231 162.451 2.114 1.907 1.152
78.086 198.094 2.075 2.030 1.152
71.179 220.638 2.567 1.825 1.152
74.246 172.216 2.265 1.922 1.153
70.691 174.987 1.511 1.999 1.153
71.563 158.912 2.559 1.874 1.153
82.901 173.660 2.046 2.090 1.153
69.365 189.103 2.889 1.859 1.153
65.037 22.042 nan 1.520 1.153
80.770 190.491 2.117 1.924 1.153
82.040 140.711 1.997 2.104 1.153
71.425 203.927 1.415 1.850 1.153
74.340 157.665 2.797 1.936 1.154
87.043 29.476 2.018 1.970 1.154
82.713 136.245 2.016 1.936 1.154
74.948 161.295 2.321 2.093 1.154
82.930 29.407 1.783 1.915 1.154
82.495 142.275 1.998 2.012 1.154
72.233 191.310 2.068 1.867 1.154
76.570 210.635 2.180 1.977 1.154
83.124 149.676 1.973 2.062 1.155
83.981 18.435 1.842 1.994 1.155
83.453 102.848 2.085 1.930 1.155
71.788 191.032 2.162 1.951 1.155
75.271 165.434 2.160 1.941 1.155
77.772 168.896 1.926 2.075 1.155
72.581 180.370 2.312 1.870 1.155
82.040 129.289 2.029 1.922 1.156
78.001 179.465 1.905 2.070 1.156
85.031 194.349 2.234 2.068 1.156
81.598 132.839 2.015 1.903 1.156
80.443 184.708 2.046 1.898 1.156
84.014 172.476 2.055 2.225 1.157
86.528 88.152 2.090 2.068 1.157
76.886 259.651 nan 1.882 1.157
77.726 160.241 2.035 2.012 1.157
80.781 110.638 2.376 1.871 1.157
72.572 178.152 2.168 1.897 1.157
80.808 135.988 2.004 1.852 1.157
71.370 58.325 1.618 1.668 1.158
72.372 161.796 2.897 1.667 1.158
82.617 189.605 2.147 1.994 1.158
83.183 137.663 2.018 1.973 1.158
76.879 149.708 2.101 1.766 1.158
81.767 123.906 2.061 2.012 1.159
71.160 170.032 2.518 1.905 1.159
67.170 187.090 2.398 1.923 1.159
66.107 192.265 1.719 1.962 1.159
79.094 192.465 2.075 1.978 1.159
83.015 167.969 2.044 1.956 1.159
81.385 192.771 2.169 1.954 1.159
81.332 116.896 2.136 1.950 1.159
70.483 184.297 3.563 2.087 1.159
73.682 183.552 1.920 1.964 1.160
80.071 163.610 1.934 1.978 1.160
86.528 200.772 2.232 1.989 1.160
71.201 195.616 1.986 2.072 1.160
84.431 30.174 1.872 1.958 1.161
85.431 120.964 2.064 1.909 1.161
86.514 84.472 2.092 1.970 1.161
71.389 184.505 3.033 2.202 1.161
87.182 173.157 2.049 2.029 1.162
78.570 158.720 1.997 1.953 1.162
82.116 157.443 1.985 1.969 1.162
70.739 183.013 3.414 2.288 1.162
74.146 124.028 0.631 1.689 1.162
86.264 8.616 2.051 2.023 1.163
70.859 220.711 2.616 2.003 1.163
68.582 298.586 1.252 2.306 1.163
71.049 222.114 2.534 1.979 1.163
71.491 171.968 2.316 1.918 1.164
75.189 62.464 nan 1.816 1.164
86.976 38.991 2.048 2.019 1.164
72.701 173.660 2.298 2.043 1.164
86.528 178.152 2.069 2.153 1.164
80.991 190.751 2.130 1.997 1.164
80.907 3.532 1.578 1.902 1.164
72.572 196.098 1.917 1.831 1.165
71.607 190.211 2.236 1.944 1.165
74.667 256.880 1.919 1.808 1.165
85.821 172.304 2.031 2.021 1.165
77.369 260.287 1.237 1.789 1.165
83.183 104.265 2.092 1.949 1.165
75.087 162.929 2.196 1.958 1.165
85.497 34.875 1.956 1.989 1.165
73.845 165.094 2.700 2.085 1.165
83.347 133.636 2.028 2.005 1.165
72.950 185.673 2.026 2.112 1.166
60.047 185.862 1.008 2.216 1.166
79.649 109.612 2.711 1.901 1.166
71.422 170.595 2.477 1.886 1.167
80.678 193.201 2.154 2.028 1.167
80.026 62.571 2.411 1.866 1.167
82.065 108.947 2.197 1.938 1.167
75.933 158.962 2.146 2.223 1.167
77.108 169.472 1.951 2.009 1.167
85.344 189.689 2.182 2.056 1.168
73.389 168.690 2.644 2.047 1.168
81.724 50.492 1.927 1.856 1.168
71.296 187.253 2.789 1.974 1.168
71.201 228.395 2.305 1.877 1.168
86.106 18.435 1.982 2.029 1.169
67.561 298.496 1.238 1.733 1.169
72.179 222.444 2.461 1.907 1.169
84.540 28.142 1.874 2.090 1.169
83.616 105.255 2.079 1.855 1.169
85.519 12.995 1.977 1.997 1.169
71.299 168.555 2.623 1.879 1.169
73.303 161.565 2.918 1.952 1.169
78.369 162.613 1.956 2.055 1.169
70.016 219.516 2.802 2.030 1.170
84.141 135.000 2.035 1.975 1.170
82.277 109.486 2.162 1.878 1.170
76.529 167.005 2.028 2.076 1.170
71.138 290.596 1.309 2.022 1.170
80.507 191.575 2.120 1.914 1.170
77.947 167.645 1.921 2.034 1.170
77.801 209.157 2.278 2.206 1.170
70.559 188.318 2.867 2.077 1.170
86.005 191.310 2.178 2.019 1.170
83.369 175.156 2.059 2.088 1.170
85.992 54.090 2.024 1.976 1.171
81.767 146.094 1.969 2.094 1.171
80.957 146.113 1.974 2.099 1.171
77.813 206.801 2.234 2.229 1.171
81.426 107.488 2.389 1.979 1.171
76.514 160.058 2.111 1.924 1.171
82.264 145.620 1.977 2.013 1.171
83.664 136.432 2.029 1.915 1.171
83.616 21.615 1.810 2.012 1.172
84.614 110.695 2.073 1.899 1.172
86.927 33.111 2.030 1.983 1.172
77.214 172.439 1.923 1.802 1.172
83.569 144.926 2.008 2.022 1.172
71.176 58.684 1.540 1.644 1.173
70.334 171.777 1.561 1.914 1.173
84.006 147.200 2.011 1.992 1.173
80.651 135.000 2.004 2.000 1.173
84.485 185.826 2.160 2.037 1.173
83.816 185.194 2.147 2.068 1.173
81.652 191.611 2.158 2.019 1.173
81.115 103.861 2.769 1.832 1.174
71.574 196.666 1.985 2.049 1.174
74.098 190.993 1.749 1.909 1.174
82.562 108.435 2.143 1.872 1.174
76.991 352.569 1.478 2.061 1.174
84.236 114.076 2.066 1.881 1.174
85.942 155.556 1.974 2.038 1.174
83.015 12.031 1.811 2.171 1.174
71.604 210.483 2.469 2.143 1.175
69.693 293.866 1.055 1.976 1.175
70.011 175.156 0.936 1.974 1.175
82.733 155.410 1.984 2.006 1.175
69.856 340.755 0.866 1.748 1.175
79.811 60.333 2.432 1.785 1.175
81.730 114.829 2.133 1.907 1.175
85.301 102.381 2.074 1.945 1.176
74.050 60.005 nan 1.880 1.176
83.939 101.725 2.064 1.958 1.177
79.403 156.961 1.981 2.052 1.177
84.158 167.829 2.037 2.241 1.178
77.772 35.293 1.117 1.836 1.178
84.708 96.072 2.046 1.932 1.178
81.634 153.778 1.960 2.015 1.178
73.330 157.410 2.932 1.836 1.178
86.814 18.435 2.021 2.046 1.178
80.841 104.886 2.760 1.898 1.178
81.508 120.964 2.092 1.878 1.178
82.448 125.340 2.037 1.869 1.179
84.193 123.996 2.047 1.884 1.179
77.349 165.101 1.991 1.927 1.179
81.455 124.315 2.070 1.916 1.179
73.288 159.128 2.929 1.887 1.180
84.458 98.130 2.051 1.965 1.180
72.156 197.978 1.989 1.951 1.180
83.339 116.996 2.050 1.946 1.180
74.542 168.690 2.328 1.951 1.180
75.070 216.439 2.231 1.921 1.180
73.022 346.608 1.157 1.769 1.180
75.158 257.330 nan 1.808 1.180
80.010 183.215 2.020 2.120 1.180
72.110 210.593 2.311 1.976 1.180
72.986 222.859 2.403 2.012 1.180
83.609 176.987 2.072 2.037 1.180
76.162 161.565 2.117 1.895 1.180
83.760 189.293 2.178 2.221 1.181
82.180 141.981 1.994 2.022 1.181
71.138 207.329 1.958 1.837 1.181
73.248 189.652 1.878 1.963 1.181
76.593 155.794 2.173 2.308 1.182
71.252 167.881 2.656 1.896 1.182
76.875 89.510 1.202 1.903 1.182
83.117 158.025 2.010 2.085 1.182
77.506 204.955 2.157 2.457 1.182
86.119 123.232 2.062 2.021 1.182
87.423 177.510 2.068 2.022 1.182
79.970 193.570 2.135 2.168 1.183
86.042 61.260 2.036 2.047 1.183
73.573 153.610 3.086 2.029 1.183
74.146 182.842 1.847 1.994 1.183
74.480 205.267 1.889 2.055 1.184
73.224 196.736 1.842 1.960 1.184
69.840 177.761 nan 2.127 1.184
72.311 220.878 2.482 2.128 1.184
78.897 181.736 1.959 2.123 1.184
73.450 156.393 2.960 1.996 1.184
75.162 161.017 2.285 2.193 1.184
83.347 186.766 2.138 2.122 1.185
86.543 60.945 2.056 1.944 1.185
82.824 112.964 2.072 1.888 1.185
64.224 194.462 nan 1.783 1.185
84.775 45.000 1.952 2.044 1.185
71.665 268.243 1.808 1.826 1.185
79.071 111.038 2.663 1.855 1.185
83.476 39.428 1.879 1.926 1.185
81.767 104.982 2.407 1.904 1.186
76.623 168.879 1.993 2.024 1.187
83.339 106.607 2.079 1.902 1.187
77.482 157.341 2.103 2.018 1.187
75.347 157.954 2.336 2.050 1.187
74.965 203.311 1.862 2.076 1.187
86.485 37.235 2.021 2.007 1.188
76.879 30.292 1.011 2.058 1.188
80.571 110.158 2.449 1.897 1.188
71.791 196.869 1.989 1.982 1.188
85.431 30.964 1.932 1.899 1.188
85.185 91.332 2.042 1.944 1.188
71.892 181.779 2.581 2.119 1.188
78.517 170.446 1.920 2.061 1.188
82.455 185.964 2.103 2.038 1.189
59.513 193.985 0.291 1.782 1.189
85.248 43.091 1.963 2.034 1.189
72.225 287.289 1.474 1.920 1.189
86.799 36.469 2.034 2.111 1.189
86.345 117.350 2.075 1.884 1.189
74.019 161.565 2.773 1.958 1.189
84.931 120.530 2.062 1.904 1.189
85.679 16.557 1.961 2.070 1.189
80.946 139.014 1.999 2.057 1.189
84.298 136.591 2.032 2.072 1.190
86.304 35.134 2.002 1.954 1.190
80.491 111.425 2.395 1.829 1.190
84.440 154.983 1.984 2.145 1.191
86.005 168.690 2.007 2.098 1.191
79.403 113.039 2.447 1.908 1.191
73.694 170.083 2.517 2.087 1.191
84.377 125.272 2.047 1.989 1.191
73.260 208.457 1.979 2.393 1.191
81.211 107.049 2.478 1.970 1.192
86.030 49.574 2.017 1.972 1.192
80.770 146.889 1.981 2.088 1.192
86.443 192.724 2.175 2.129 1.192
83.476 140.572 2.018 2.044 1.193
85.237 29.578 1.921 1.893 1.193
72.540 169.992 2.607 1.944 1.193
85.955 14.421 1.987 2.031 1.193
84.931 43.210 1.949 1.945 1.193
81.200 111.666 2.251 1.941 1.194
71.654 161.787 2.831 1.938 1.194
81.092 140.102 1.997 2.119 1.194
76.375 161.267 2.106 1.946 1.194
82.887 123.440 2.034 1.920 1.194
81.491 69.179 2.183 1.989 1.194
73.579 122.712 nan 1.697 1.194
83.430 119.624 2.045 1.919 1.194
82.448 144.660 1.985 2.012 1.194
81.634 116.222 2.123 1.905 1.194
74.447 167.067 2.435 2.170 1.195
83.841 181.042 2.111 2.035 1.195
84.931 30.530 1.904 2.080 1.195
79.280 201.468 2.277 1.937 1.195
83.841 27.031 1.822 1.905 1.195
80.491 158.575 1.948 2.004 1.195
75.983 165.630 2.086 2.004 1.195
70.303 218.506 2.565 2.093 1.196
79.437 109.204 2.798 1.922 1.196
73.058 204.696 1.948 1.907 1.196
80.991 158.860 1.955 2.025 1.196
80.891 121.931 2.112 1.892 1.196
82.395 136.193 2.013 1.944 1.197
82.323 156.801 1.986 2.086 1.197
85.237 23.552 1.900 2.070 1.197
81.568 160.602 1.980 2.132 1.197
84.431 120.174 2.055 1.857 1.197
70.630 168.951 2.235 1.889 1.197
82.838 99.904 2.151 1.965 1.198
81.730 171.431 2.008 2.023 1.198
84.614 46.685 1.952 2.013 1.198
85.376 83.047 2.029 2.046 1.198
80.930 115.615 2.184 1.932 1.198
83.832 176.878 2.077 2.188 1.198
74.988 242.860 1.945 1.808 1.199
82.200 105.832 2.250 1.969 1.199
86.737 67.834 2.071 2.022 1.199
80.406 194.199 2.163 2.007 1.199
80.219 161.980 1.937 2.011 1.199
85.123 121.866 2.061 1.909 1.199
71.757 194.636 2.009 2.024 1.199
83.139 116.147 2.048 1.905 1.200
85.519 167.005 2.003 2.120 1.200
87.146 101.310 2.098 2.050 1.200
72.085 161.338 2.859 1.941 1.200
71.192 213.785 2.541 1.995 1.200
86.878 14.534 2.028 2.177 1.200
76.301 153.225 2.332 1.942 1.200
80.312 119.827 2.154 1.974 1.200
80.808 80.882 1.426 1.739 1.200
80.619 150.680 1.980 2.178 1.200
79.925 154.290 1.988 2.065 1.200
76.771 157.567 2.142 1.946 1.200
83.235 102.426 2.102 1.952 1.201
85.398 18.435 1.934 2.118 1.201
79.639 195.690 2.163 2.019 1.201
75.511 159.600 2.225 2.018 1.201
85.185 181.332 2.118 2.028 1.201
72.070 214.786 2.370 1.786 1.202
84.141 116.075 2.061 1.905 1.202
83.792 129.144 2.039 1.934 1.202
70.538 180.331 1.640 2.137 1.202
82.009 174.369 2.024 1.967 1.202
70.925 208.530 nan 1.998 1.202
83.964 40.486 1.908 1.918 1.202
72.861 62.259 1.323 1.766 1.202
86.661 166.430 2.001 2.055 1.203
68.529 187.535 3.455 2.042 1.203
70.872 173.585 1.881 2.159 1.203
84.236 172.185 2.051 2.204 1.203
73.567 164.539 2.790 2.047 1.203
62.060 180.232 0.844 1.972 1.203
80.020 102.319 3.088 1.882 1.204
77.689 210.069 2.281 2.011 1.204
74.304 162.084 2.599 1.997 1.204
74.998 174.417 1.986 2.009 1.204
83.538 188.973 2.166 2.064 1.205
86.976 92.121 2.096 1.997 1.205
82.028 155.956 1.972 2.154 1.205
81.724 129.508 2.031 1.924 1.205
82.028 175.972 2.028 2.025 1.205
83.332 139.086 2.019 2.045 1.205
68.857 292.878 nan 1.938 1.205
72.631 167.672 2.783 1.974 1.206
83.235 28.686 1.796 1.905 1.206
68.944 194.556 0.776 1.784 1.206
80.646 186.189 2.065 2.105 1.207
74.382 153.988 3.106 1.854 1.207
82.617 170.395 2.034 2.105 1.207
71.220 217.213 2.589 2.143 1.207
67.787 188.459 3.101 2.054 1.207
75.947 161.854 2.133 1.969 1.207
77.551 180.516 1.883 2.099 1.207
72.409 167.829 2.782 1.956 1.207
78.860 159.376 1.966 1.818 1.207
74.694 171.989 2.148 2.032 1.208
78.115 153.677 2.124 1.972 1.208
76.794 163.720 2.057 2.081 1.208
80.549 10.244 1.982 1.858 1.208
72.613 171.451 2.485 1.954 1.208
80.443 4.708 1.645 1.961 1.208
70.238 175.101 1.122 1.984 1.209
86.646 64.290 2.064 1.972 1.209
84.262 107.021 2.069 1.929 1.209
85.610 19.359 1.943 2.099 1.209
85.185 35.538 1.940 1.932 1.209
85.821 69.624 2.036 1.953 1.209
81.688 127.333 2.041 1.906 1.209
80.422 186.044 2.054 2.096 1.209
81.915 137.246 2.006 2.058 1.209
74.372 162.867 2.536 2.006 1.209
72.784 158.962 2.925 1.995 1.209
85.845 184.635 2.124 2.102 1.210
83.648 139.289 2.024 2.022 1.210
74.294 159.492 2.715 1.985 1.210
73.722 343.566 0.938 1.931 1.210
86.706 189.782 2.144 2.248 1.210
83.037 117.801 2.047 1.882 1.210
72.748 166.054 2.875 1.937 1.210
70.355 216.148 2.079 1.838 1.210
79.801 180.630 2.003 2.120 1.211
72.409 192.171 2.014 1.647 1.211
77.938 343.250 1.351 1.702 1.211
71.138 163.726 2.683 1.970 1.211
81.200 121.464 2.104 1.973 1.211
71.480 195.133 2.001 2.010 1.211
86.005 101.310 2.081 1.935 1.211
73.067 219.075 2.432 1.953 1.211
62.690 188.331 0.732 1.955 1.212
86.291 174.806 2.043 2.046 1.212
80.391 121.651 2.123 1.983 1.212
84.449 138.270 2.030 2.037 1.213
86.291 95.194 2.084 1.981 1.213
80.629 153.741 1.970 2.087 1.213
80.250 0.659 nan 2.044 1.213
85.531 157.932 1.969 2.009 1.213
85.714 40.764 1.981 1.930 1.213
81.927 60.945 1.840 1.848 1.213
85.464 105.751 2.078 1.963 1.214
72.351 178.905 2.204 2.106 1.214
85.881 137.203 2.022 2.060 1.214
81.211 197.049 2.244 1.997 1.214
84.065 125.789 2.044 2.024 1.214
82.576 101.310 2.224 1.966 1.214
71.351 221.088 2.546 1.944 1.215
82.489 110.056 2.126 1.984 1.215
83.981 108.435 2.068 1.959 1.215
80.700 148.799 1.981 1.989 1.215
81.008 120.719 2.118 1.978 1.216
86.224 168.024 2.006 2.114 1.216
82.065 161.053 2.000 2.217 1.216
80.427 25.665 1.301 1.731 1.216
76.577 163.989 2.066 1.887 1.216
73.747 203.199 1.861 2.067 1.216
80.613 113.199 2.289 1.931 1.216
86.198 47.386 2.020 2.013 1.217
73.197 175.014 2.234 2.149 1.217
70.365 172.427 1.592 2.127 1.217
82.251 175.855 2.034 2.048 1.218
75.431 195.642 1.756 1.965 1.218
79.571 181.848 1.994 1.964 1.218
81.058 142.125 1.990 2.054 1.218
74.634 158.121 2.607 1.994 1.218
83.124 186.546 2.125 2.292 1.218
77.329 169.287 1.945 2.166 1.218
71.071 187.167 2.939 2.088 1.219
79.020 152.650 2.070 2.065 1.219
83.407 159.102 2.017 2.148 1.219
82.699 159.341 2.012 2.078 1.219
71.269 201.482 2.062 2.291 1.219
85.785 169.287 2.013 2.111 1.219
84.048 16.390 1.859 2.119 1.219
71.441 302.631 1.397 1.788 1.219
79.071 201.038 2.256 2.113 1.219
70.749 182.344 2.740 2.195 1.219
75.775 189.537 1.730 2.300 1.220
85.564 169.824 2.020 1.970 1.220
82.135 153.800 1.962 2.046 1.220
70.816 187.750 2.903 2.024 1.220
87.463 48.576 2.077 2.076 1.221
78.299 161.565 1.975 2.005 1.221
80.646 133.059 2.007 1.941 1.221
87.443 23.199 2.038 2.006 1.221
81.568 109.398 2.272 1.928 1.221
82.529 130.135 2.028 1.956 1.221
81.408 112.218 2.213 1.912 1.222
71.724 203.569 1.847 2.166 1.222
76.012 159.821 2.116 2.056 1.222
74.774 236.427 1.267 1.630 1.222
83.124 106.074 2.082 1.918 1.223
75.392 154.026 2.768 2.043 1.223
78.938 160.463 1.948 2.031 1.223
70.238 184.899 3.647 2.221 1.223
78.654 168.024 1.913 2.330 1.223
72.233 168.690 2.720 1.907 1.223
72.389 171.560 2.452 1.949 1.223
72.950 220.724 2.446 2.023 1.224
82.576 123.930 2.042 1.957 1.224
81.132 176.379 2.012 2.093 1.224
84.422 190.408 2.199 1.937 1.225
73.151 155.999 2.955 1.942 1.225
82.535 152.281 1.962 2.046 1.225
84.823 111.571 2.075 1.946 1.225
84.902 109.231 2.077 1.925 1.226
87.522 71.565 2.100 2.003 1.226
70.982 167.361 2.597 1.940 1.226
71.119 218.713 2.602 1.878 1.226
72.346 155.556 2.963 1.923 1.226
84.951 86.186 2.009 1.991 1.227
80.996 163.369 1.959 2.040 1.227
85.001 34.046 1.927 2.047 1.227
74.647 214.271 2.151 1.970 1.227
73.151 209.129 1.998 2.295 1.227
83.832 164.197 2.033 2.109 1.227
71.755 212.417 2.402 2.337 1.227
75.493 152.840 2.813 1.951 1.227
85.031 112.521 2.077 1.955 1.227
86.661 76.430 2.086 1.971 1.228
81.532 117.582 2.117 1.955 1.228
75.019 162.108 2.234 2.019 1.229
76.089 167.421 2.060 2.107 1.229
81.550 194.589 2.205 2.041 1.229
82.040 103.841 2.337 2.015 1.229
72.473 165.518 2.910 1.935 1.229
86.927 10.491 2.047 2.208 1.229
86.737 30.964 1.999 2.067 1.229
86.601 197.241 2.203 2.145 1.229
81.816 149.574 1.953 2.078 1.229
74.272 123.350 1.324 1.631 1.229
81.598 0.764 nan 2.007 1.230
83.190 135.000 2.023 1.991 1.230
80.957 123.887 2.090 1.984 1.230
84.031 156.801 1.998 2.093 1.230
71.233 171.384 2.372 1.930 1.230
78.330 171.714 1.923 2.058 1.230
73.657 160.320 2.876 2.030 1.231
73.508 121.633 nan 1.993 1.231
82.908 158.703 2.015 2.077 1.231
79.649 123.518 2.090 1.925 1.231
71.799 59.158 1.507 2.060 1.231
69.590 189.203 2.845 2.027 1.231
77.325 36.363 1.115 2.241 1.231
75.648 164.116 2.128 2.128 1.231
82.435 154.573 1.972 2.064 1.232
82.238 135.000 2.014 1.998 1.232
85.442 155.323 1.976 2.062 1.232
79.890 144.019 2.021 2.052 1.232
74.073 208.191 1.942 2.355 1.232
85.082 191.821 2.209 2.008 1.232
72.725 162.979 2.939 2.029 1.232
84.531 112.891 2.071 1.951 1.232
86.943 156.251 2.001 2.023 1.233
70.575 199.274 nan 1.838 1.233
81.385 167.229 1.986 2.157 1.233
86.976 51.009 2.060 2.049 1.233
82.271 359.170 nan 1.974 1.233
80.391 148.349 1.997 1.946 1.234
82.475 14.657 1.747 1.994 1.234
80.924 151.220 1.963 2.070 1.234
85.031 104.349 2.074 2.019 1.234
72.225 60.030 1.443 2.042 1.234
70.444 174.388 1.389 2.132 1.235
74.447 161.042 2.588 1.951 1.235
74.320 168.851 2.412 2.080 1.235
73.666 184.338 1.895 2.131 1.235
79.571 358.152 1.500 2.111 1.235
80.587 171.098 1.968 2.077 1.235
81.229 114.928 2.171 1.867 1.235
57.080 194.180 0.519 1.931 1.236
80.406 345.801 0.412 1.752 1.236
86.661 193.570 2.174 2.179 1.236
82.651 187.883 2.127 2.028 1.236
69.807 65.292 1.059 2.196 1.236
86.878 194.534 2.173 2.095 1.237
83.302 128.211 2.034 2.036 1.237
87.734 69.775 2.100 2.066 1.237
77.913 205.852 2.227 2.203 1.237
75.662 161.281 2.165 2.069 1.237
70.896 185.744 3.289 2.078 1.237
73.094 171.978 2.460 1.950 1.238
83.792 97.253 2.046 1.983 1.238
86.429 32.196 1.998 2.040 1.238
86.737 22.166 2.005 2.077 1.238
74.437 343.657 0.955 1.959 1.239
81.115 13.861 1.831 2.025 1.239
87.522 198.435 2.176 1.967 1.239
83.015 192.031 2.184 2.068 1.240
81.822 126.085 2.045 1.930 1.240
75.850 158.114 2.180 2.217 1.240
80.507 149.500 1.989 2.048 1.240
81.822 113.405 2.140 1.994 1.241
70.974 170.816 2.380 1.970 1.241
75.743 178.647 1.863 2.039 1.241
85.679 126.573 2.052 1.988 1.241
85.519 77.005 2.027 2.000 1.241
79.080 197.319 2.168 2.045 1.241
86.830 42.138 2.037 2.039 1.242
83.317 8.673 1.892 2.003 1.242
82.232 5.793 1.804 2.043 1.242
73.242 177.310 2.174 2.056 1.242
83.538 27.897 1.811 1.982 1.243
73.791 159.305 2.896 1.910 1.243
84.141 153.925 1.988 2.092 1.243
70.083 270.324 1.740 2.412 1.244
73.946 160.805 2.825 2.018 1.244
74.395 166.264 2.458 2.076 1.244
73.431 169.452 2.596 2.101 1.244
85.644 154.093 1.980 2.165 1.244
84.262 95.599 2.037 1.938 1.244
84.737 178.781 2.100 2.247 1.244
78.605 23.791 1.492 2.079 1.244
83.161 177.184 2.063 2.102 1.245
81.432 154.440 1.962 2.204 1.245
70.499 340.102 0.794 1.886 1.245
81.604 135.000 2.010 2.036 1.245
74.324 301.527 0.896 1.752 1.245
74.661 199.231 1.768 2.213 1.246
77.689 149.931 2.121 2.098 1.246
87.182 186.843 2.117 2.104 1.246
82.965 166.185 2.041 2.134 1.247
81.321 113.587 2.185 1.982 1.248
73.673 154.316 3.083 2.351 1.248
83.760 99.293 2.067 2.069 1.248
87.291 38.290 2.059 2.069 1.248
72.763 184.112 2.187 1.977 1.248
82.908 105.573 2.109 1.964 1.249
80.919 141.009 1.995 2.011 1.249
71.741 208.301 2.436 2.278 1.249
81.432 131.820 2.018 2.008 1.249
71.260 218.177 2.589 1.946 1.250
77.088 161.250 2.081 1.889 1.250
81.822 143.915 1.982 2.025 1.250
82.944 144.039 1.998 2.070 1.250
82.529 113.875 2.085 1.884 1.250
87.200 92.291 2.101 2.136 1.250
81.058 164.745 1.966 2.107 1.250
81.332 165.784 1.980 1.929 1.250
84.377 192.653 2.218 2.168 1.251
73.826 173.220 2.273 2.204 1.251
73.157 135.541 1.844 1.801 1.252
64.504 184.827 nan 1.924 1.252
72.748 193.946 1.910 1.908 1.252
80.624 194.534 2.176 2.261 1.252
85.633 178.531 2.084 2.142 1.252
84.107 194.300 2.233 2.146 1.252
83.816 132.064 2.037 1.998 1.252
77.096 155.886 2.148 2.196 1.253
86.661 39.560 2.034 2.106 1.253
74.159 160.537 2.748 2.008 1.253
70.917 185.072 3.362 1.982 1.253
83.484 199.058 2.289 1.929 1.253
77.567 164.836 1.977 2.102 1.254
76.387 203.819 1.997 2.145 1.254
71.856 163.811 2.862 2.007 1.254
84.737 113.839 2.074 1.994 1.254
68.692 334.654 nan 1.733 1.254
74.256 216.298 2.245 2.123 1.255
84.614 43.315 1.940 2.069 1.255
71.696 167.586 2.759 2.047 1.255
79.480 194.184 2.123 2.201 1.255
83.146 175.314 2.056 2.185 1.255
82.200 147.907 1.963 1.996 1.255
78.694 157.249 2.013 2.117 1.256
80.224 61.966 2.155 1.955 1.256
81.263 139.160 1.999 2.092 1.257
81.822 359.215 nan 1.918 1.257
70.688 213.598 2.048 1.912 1.257
80.117 150.819 2.004 2.076 1.257
82.965 103.815 2.106 1.920 1.258
77.997 150.322 2.153 2.076 1.258
81.367 182.231 2.057 1.927 1.258
83.538 98.973 2.077 1.939 1.258
84.324 14.859 1.885 1.983 1.259
79.796 181.888 2.005 1.979 1.259
81.252 9.583 1.649 2.116 1.259
84.540 195.461 2.245 2.075 1.259
83.073 124.461 2.034 2.015 1.260
70.394 173.079 1.552 1.993 1.260
73.025 189.525 1.915 2.082 1.260
66.440 302.093 0.981 1.786 1.260
82.845 129.920 2.028 1.990 1.260
82.135 107.403 2.224 2.053 1.260
71.615 219.043 2.542 2.232 1.260
81.598 359.236 nan 2.012 1.260
85.092 45.000 1.963 2.043 1.260
84.737 150.709 1.997 2.102 1.261
78.317 153.189 2.113 2.148 1.261
82.382 131.424 2.023 2.064 1.261
83.279 100.561 2.086 2.069 1.261
83.235 151.314 1.971 2.161 1.261
80.797 132.039 2.012 2.059 1.262
70.109 171.870 1.290 1.929 1.262
70.845 172.917 1.978 2.068 1.262
80.245 181.975 2.025 2.112 1.262
80.830 153.122 1.965 2.104 1.262
79.523 152.613 2.034 2.076 1.262
86.927 169.509 2.025 2.036 1.262
82.761 124.919 2.034 2.052 1.263
83.015 102.031 2.118 1.955 1.263
83.257 144.462 2.003 2.235 1.263
79.280 158.532 1.965 2.026 1.263
71.405 183.814 3.080 1.955 1.263
84.431 149.826 2.001 2.074 1.264
84.531 22.891 1.853 2.085 1.264
84.377 35.272 1.897 2.038 1.264
87.366 77.735 2.105 2.038 1.264
80.271 147.225 2.004 2.184 1.265
83.719 191.310 2.197 2.061 1.265
86.616 34.216 2.021 2.110 1.265
81.069 109.799 2.353 2.026 1.265
82.678 186.147 2.109 2.123 1.265
75.518 197.592 1.782 2.041 1.265
82.873 8.130 1.847 2.003 1.265
83.939 191.725 2.208 1.954 1.265
84.193 33.996 1.882 2.009 1.266
72.692 211.729 2.170 1.828 1.266
